Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
396088,Lightning Charging Cable,1,14.95,20/09/17 17:36,"171 Meadow St, Los Angeles, CA 90001"
396089,Lightning Charging Cable,1,14.95,20/09/12 19:59,"845 Ridge St, New York City, NY 10001"
396090,Budget Phone,1,400.0,20/09/14 20:30,"604 Madison St, Austin, TX 73301"
396091,20in Monitor,1,109.99,20/09/24 03:25,"896 1st St, Los Angeles, CA 90001"
396092,AAA Batteries (4-pack),1,2.99,20/09/26 12:20,"289 Park St, Portland, OR 97035"
396093,AAA Batteries (4-pack),1,2.99,20/09/12 23:51,"937 Highland St, San Francisco, CA 94016"
396094,AAA Batteries (4-pack),1,2.99,20/09/06 01:23,"331 Cherry St, New York City, NY 10001"
396095,USB-C Charging Cable,1,11.95,20/09/13 00:29,"778 Wilson St, Boston, MA 02215"
396096,AA Batteries (4-pack),1,3.84,20/09/21 23:35,"902 Sunset St, Dallas, TX 75001"
396097,AA Batteries (4-pack),4,3.84,20/09/13 13:53,"657 Willow St, Boston, MA 02215"
396098,Lightning Charging Cable,1,14.95,20/09/20 09:26,"494 Maple St, Atlanta, GA 30301"
396099,Wired Headphones,1,11.99,20/09/10 00:29,"947 11th St, Boston, MA 02215"
396100,Apple Airpods Headphones,1,150.0,20/09/26 16:50,"410 5th St, New York City, NY 10001"
396101,USB-C Charging Cable,1,11.95,20/09/10 11:14,"310 Pine St, Portland, ME 04101"
396102,Wired Headphones,1,11.99,20/09/22 08:04,"389 Jackson St, San Francisco, CA 94016"
396103,Lightning Charging Cable,1,14.95,20/09/27 22:40,"310 Adams St, Portland, OR 97035"
396104,AAA Batteries (4-pack),1,2.99,20/09/14 19:53,"587 Church St, Boston, MA 02215"
396105,LG Dryer,1,600.0,20/09/03 22:58,"286 Chestnut St, Los Angeles, CA 90001"
396106,AAA Batteries (4-pack),1,2.99,20/09/07 20:05,"40 Adams St, Atlanta, GA 30301"
396107,AAA Batteries (4-pack),1,2.99,20/09/09 19:14,"358 9th St, New York City, NY 10001"
396108,USB-C Charging Cable,1,11.95,20/09/30 14:29,"812 13th St, Los Angeles, CA 90001"
396109,Wired Headphones,1,11.99,20/09/22 14:01,"979 Meadow St, Los Angeles, CA 90001"
396110,Bose SoundSport Headphones,1,99.99,20/09/10 17:59,"39 13th St, San Francisco, CA 94016"
396111,27in 4K Gaming Monitor,1,389.99,20/09/03 19:18,"599 Forest St, Atlanta, GA 30301"
396112,AAA Batteries (4-pack),1,2.99,20/09/21 18:02,"190 Lincoln St, Dallas, TX 75001"
396113,USB-C Charging Cable,1,11.95,20/09/25 04:35,"50 Main St, Dallas, TX 75001"
396114,AAA Batteries (4-pack),1,2.99,20/09/01 09:57,"919 Sunset St, Atlanta, GA 30301"
396115,34in Ultrawide Monitor,2,379.99,20/09/12 10:53,"633 1st St, Seattle, WA 98101"
396116,Bose SoundSport Headphones,1,99.99,20/09/05 15:21,"345 Park St, Portland, OR 97035"
396117,USB-C Charging Cable,1,11.95,20/09/23 22:10,"211 Highland St, Austin, TX 73301"
396118,Flatscreen TV,1,300.0,20/09/03 13:13,"292 4th St, San Francisco, CA 94016"
396119,Samsung Phone,1,600.0,20/09/22 16:34,"854 11th St, Portland, ME 04101"
396120,AA Batteries (4-pack),1,3.84,20/09/21 20:38,"533 10th St, Los Angeles, CA 90001"
396121,Lightning Charging Cable,1,14.95,20/09/14 01:09,"383 10th St, Atlanta, GA 30301"
396122,Apple Airpods Headphones,1,150.0,20/09/27 22:44,"572 Lake St, San Francisco, CA 94016"
396123,AAA Batteries (4-pack),1,2.99,20/09/25 12:30,"834 Wilson St, New York City, NY 10001"
396124,USB-C Charging Cable,1,11.95,20/09/23 22:40,"635 Lakeview St, Seattle, WA 98101"
396125,27in FHD Monitor,1,149.99,20/09/05 14:58,"940 Meadow St, Los Angeles, CA 90001"
396126,Macbook Pro Laptop,1,1700.0,20/09/26 18:01,"467 Washington St, Boston, MA 02215"
396127,USB-C Charging Cable,1,11.95,20/09/14 18:47,"657 Maple St, Boston, MA 02215"
396128,Apple Airpods Headphones,1,150.0,20/09/22 15:57,"791 Ridge St, San Francisco, CA 94016"
396129,Lightning Charging Cable,1,14.95,20/09/29 19:54,"333 North St, New York City, NY 10001"
396130,Flatscreen TV,1,300.0,20/09/20 17:50,"263 Dogwood St, Dallas, TX 75001"
396131,Apple Airpods Headphones,1,150.0,20/09/02 14:57,"122 Jackson St, Los Angeles, CA 90001"
396132,USB-C Charging Cable,1,11.95,20/09/14 15:30,"874 South St, Los Angeles, CA 90001"
396133,USB-C Charging Cable,1,11.95,20/09/18 19:48,"47 7th St, San Francisco, CA 94016"
396134,Lightning Charging Cable,1,14.95,20/09/19 22:14,"507 West St, Boston, MA 02215"
396135,Lightning Charging Cable,1,14.95,20/09/20 00:04,"729 Lincoln St, Seattle, WA 98101"
396136,USB-C Charging Cable,1,11.95,20/09/24 11:40,"529 5th St, Boston, MA 02215"
396137,ThinkPad Laptop,1,999.99,20/09/09 18:50,"182 Washington St, San Francisco, CA 94016"
396138,Flatscreen TV,1,300.0,20/09/16 11:17,"634 Lincoln St, Boston, MA 02215"
396139,USB-C Charging Cable,1,11.95,20/09/29 20:28,"260 Adams St, Atlanta, GA 30301"
396140,Bose SoundSport Headphones,1,99.99,20/09/27 18:27,"473 4th St, San Francisco, CA 94016"
396141,Lightning Charging Cable,1,14.95,20/09/27 18:11,"295 Elm St, Los Angeles, CA 90001"
396142,Samsung Phone,1,600.0,20/09/03 01:39,"74 North St, San Francisco, CA 94016"
396143,Wired Headphones,1,11.99,20/09/30 17:36,"134 1st St, Portland, OR 97035"
396144,Bose SoundSport Headphones,1,99.99,20/09/25 11:19,"908 Center St, Boston, MA 02215"
396145,AA Batteries (4-pack),1,3.84,20/09/10 18:43,"675 Wilson St, San Francisco, CA 94016"
396146,Samsung Phone,1,600.0,20/09/17 17:49,"965 6th St, San Francisco, CA 94016"
396146,Bose SoundSport Headphones,1,99.99,20/09/17 17:49,"965 6th St, San Francisco, CA 94016"
396147,Lightning Charging Cable,1,14.95,20/09/10 12:09,"89 Park St, San Francisco, CA 94016"
396148,USB-C Charging Cable,2,11.95,20/09/02 14:34,"392 Jackson St, Atlanta, GA 30301"
396149,Apple Airpods Headphones,1,150.0,20/09/12 21:53,"997 Sunset St, San Francisco, CA 94016"
396150,Samsung Phone,1,600.0,20/09/23 16:59,"457 Spruce St, San Francisco, CA 94016"
396151,AAA Batteries (4-pack),1,2.99,20/09/10 19:45,"103 River St, San Francisco, CA 94016"
396152,AA Batteries (4-pack),2,3.84,20/09/15 14:14,"848 North St, San Francisco, CA 94016"
396153,Wired Headphones,1,11.99,20/09/07 15:41,"680 Adams St, San Francisco, CA 94016"
396154,Lightning Charging Cable,1,14.95,20/09/22 13:28,"642 Jackson St, San Francisco, CA 94016"
396155,AAA Batteries (4-pack),3,2.99,20/09/21 23:37,"109 Highland St, Atlanta, GA 30301"
396156,Wired Headphones,1,11.99,20/09/24 23:52,"983 River St, Atlanta, GA 30301"
396157,Wired Headphones,1,11.99,20/09/27 22:26,"313 Jackson St, Los Angeles, CA 90001"
396158,Apple Airpods Headphones,1,150.0,20/09/19 09:22,"829 Johnson St, Atlanta, GA 30301"
396159,Wired Headphones,1,11.99,20/09/25 11:58,"933 Cherry St, New York City, NY 10001"
396160,AA Batteries (4-pack),2,3.84,20/09/12 17:26,"856 7th St, San Francisco, CA 94016"
396161,Apple Airpods Headphones,1,150.0,20/09/02 19:52,"834 Jefferson St, Boston, MA 02215"
396162,AA Batteries (4-pack),1,3.84,20/09/14 23:48,"179 Park St, Los Angeles, CA 90001"
396163,Flatscreen TV,1,300.0,20/09/16 18:08,"936 8th St, Portland, OR 97035"
396164,Bose SoundSport Headphones,1,99.99,20/09/30 00:00,"796 North St, San Francisco, CA 94016"
396165,USB-C Charging Cable,1,11.95,20/09/04 17:00,"558 Jefferson St, Los Angeles, CA 90001"
396166,Bose SoundSport Headphones,1,99.99,20/09/20 23:18,"992 Center St, Austin, TX 73301"
396167,AA Batteries (4-pack),1,3.84,20/09/11 20:13,"59 6th St, San Francisco, CA 94016"
396167,AAA Batteries (4-pack),1,2.99,20/09/11 20:13,"59 6th St, San Francisco, CA 94016"
396168,AAA Batteries (4-pack),2,2.99,20/09/02 23:47,"801 Lincoln St, Los Angeles, CA 90001"
396169,USB-C Charging Cable,1,11.95,20/09/28 21:29,"236 8th St, Dallas, TX 75001"
396170,Lightning Charging Cable,1,14.95,20/09/10 10:22,"943 11th St, Atlanta, GA 30301"
396171,Apple Airpods Headphones,1,150.0,20/09/30 21:42,"607 1st St, New York City, NY 10001"
396172,Wired Headphones,1,11.99,20/09/18 19:07,"720 Madison St, New York City, NY 10001"
396173,Wired Headphones,2,11.99,20/09/19 21:34,"200 Lincoln St, Boston, MA 02215"
396174,ThinkPad Laptop,1,999.99,20/09/13 17:34,"852 12th St, San Francisco, CA 94016"
396175,34in Ultrawide Monitor,1,379.99,20/09/12 13:56,"13 2nd St, San Francisco, CA 94016"
396176,Apple Airpods Headphones,1,150.0,20/09/19 17:12,"380 12th St, San Francisco, CA 94016"
396177,Apple Airpods Headphones,1,150.0,20/09/05 00:35,"663 Chestnut St, Atlanta, GA 30301"
396178,Lightning Charging Cable,1,14.95,20/09/03 23:58,"214 Dogwood St, San Francisco, CA 94016"
396179,AAA Batteries (4-pack),2,2.99,20/09/18 17:10,"119 11th St, Boston, MA 02215"
396180,Lightning Charging Cable,1,14.95,20/09/08 20:19,"910 Walnut St, Dallas, TX 75001"
396181,Lightning Charging Cable,1,14.95,20/09/19 14:07,"243 13th St, Atlanta, GA 30301"
396182,Wired Headphones,1,11.99,20/09/30 19:48,"730 Church St, New York City, NY 10001"
396183,34in Ultrawide Monitor,1,379.99,20/09/28 13:38,"389 Church St, San Francisco, CA 94016"
396184,Apple Airpods Headphones,1,150.0,20/09/02 17:53,"691 West St, New York City, NY 10001"
396185,AAA Batteries (4-pack),1,2.99,20/09/23 12:53,"306 Wilson St, Portland, OR 97035"
396186,Apple Airpods Headphones,1,150.0,20/09/11 00:35,"350 5th St, Seattle, WA 98101"
396187,Samsung Phone,1,600.0,20/09/27 13:57,"121 Church St, Dallas, TX 75001"
396188,AAA Batteries (4-pack),1,2.99,20/09/08 09:58,"700 Elm St, San Francisco, CA 94016"
396189,27in 4K Gaming Monitor,1,389.99,20/09/02 08:26,"134 Pine St, Atlanta, GA 30301"
396190,Apple Airpods Headphones,1,150.0,20/09/18 22:12,"273 Adams St, San Francisco, CA 94016"
396191,Wired Headphones,1,11.99,20/09/19 22:52,"442 West St, Austin, TX 73301"
396192,Apple Airpods Headphones,1,150.0,20/09/20 11:37,"318 8th St, Dallas, TX 75001"
396193,Apple Airpods Headphones,1,150.0,20/09/24 19:03,"364 Maple St, Austin, TX 73301"
396194,AA Batteries (4-pack),1,3.84,20/09/19 16:20,"706 River St, Los Angeles, CA 90001"
396195,34in Ultrawide Monitor,1,379.99,20/09/07 11:00,"514 Adams St, Portland, OR 97035"
396196,34in Ultrawide Monitor,1,379.99,20/09/22 19:20,"233 Walnut St, Dallas, TX 75001"
396197,AAA Batteries (4-pack),3,2.99,20/09/05 18:16,"451 South St, Los Angeles, CA 90001"
396198,AAA Batteries (4-pack),1,2.99,20/09/08 09:45,"540 Cherry St, New York City, NY 10001"
396199,27in 4K Gaming Monitor,1,389.99,20/09/08 15:15,"78 Sunset St, Seattle, WA 98101"
396200,Bose SoundSport Headphones,1,99.99,20/09/29 22:55,"620 Forest St, New York City, NY 10001"
396201,Samsung Phone,1,600.0,20/09/14 22:33,"690 Lakeview St, Dallas, TX 75001"
396201,USB-C Charging Cable,1,11.95,20/09/14 22:33,"690 Lakeview St, Dallas, TX 75001"
396201,Wired Headphones,2,11.99,20/09/14 22:33,"690 Lakeview St, Dallas, TX 75001"
396202,ThinkPad Laptop,1,999.99,20/09/24 11:21,"232 Madison St, Seattle, WA 98101"
396203,Wired Headphones,1,11.99,20/09/14 21:18,"818 Ridge St, Los Angeles, CA 90001"
396204,AA Batteries (4-pack),1,3.84,20/09/28 19:55,"907 Ridge St, New York City, NY 10001"
396205,AA Batteries (4-pack),1,3.84,20/09/26 15:54,"149 Willow St, Seattle, WA 98101"
396206,Apple Airpods Headphones,1,150.0,20/09/11 21:22,"900 Jackson St, San Francisco, CA 94016"
396207,Wired Headphones,1,11.99,20/09/05 00:06,"895 River St, San Francisco, CA 94016"
396208,AA Batteries (4-pack),1,3.84,20/09/29 17:17,"726 Dogwood St, San Francisco, CA 94016"
396209,IPhone,1,700.0,20/09/30 09:03,"692 Cherry St, Portland, OR 97035"
396209,Lightning Charging Cable,1,14.95,20/09/30 09:03,"692 Cherry St, Portland, OR 97035"
396210,Wired Headphones,1,11.99,20/09/21 22:14,"963 Church St, New York City, NY 10001"
396211,AAA Batteries (4-pack),2,2.99,20/09/07 19:06,"222 Forest St, New York City, NY 10001"
396212,AA Batteries (4-pack),1,3.84,20/09/10 21:47,"355 Washington St, Boston, MA 02215"
396213,AAA Batteries (4-pack),1,2.99,20/09/28 22:15,"415 North St, Atlanta, GA 30301"
396214,Lightning Charging Cable,1,14.95,20/09/15 18:06,"596 Main St, Portland, OR 97035"
396214,Flatscreen TV,1,300.0,20/09/15 18:06,"596 Main St, Portland, OR 97035"
396215,AA Batteries (4-pack),1,3.84,20/09/30 19:33,"395 Madison St, Seattle, WA 98101"
396215,ThinkPad Laptop,1,999.99,20/09/30 19:33,"395 Madison St, Seattle, WA 98101"
396216,USB-C Charging Cable,1,11.95,20/09/05 18:24,"546 Chestnut St, San Francisco, CA 94016"
396217,Bose SoundSport Headphones,1,99.99,20/09/04 15:40,"711 Highland St, San Francisco, CA 94016"
396218,AA Batteries (4-pack),1,3.84,20/09/13 00:49,"469 Hickory St, Dallas, TX 75001"
396219,Samsung Phone,1,600.0,20/09/27 21:47,"586 Spruce St, Atlanta, GA 30301"
396219,USB-C Charging Cable,1,11.95,20/09/27 21:47,"586 Spruce St, Atlanta, GA 30301"
396220,AA Batteries (4-pack),2,3.84,20/09/17 17:33,"194 Sunset St, Boston, MA 02215"
396221,USB-C Charging Cable,1,11.95,20/09/17 10:52,"547 Center St, New York City, NY 10001"
396222,ThinkPad Laptop,1,999.99,20/09/28 18:20,"138 Meadow St, Dallas, TX 75001"
396223,Wired Headphones,1,11.99,20/09/30 22:33,"2 Main St, Boston, MA 02215"
396224,AAA Batteries (4-pack),1,2.99,20/09/10 18:38,"389 Sunset St, San Francisco, CA 94016"
396225,Wired Headphones,1,11.99,20/09/11 12:49,"103 Cedar St, Boston, MA 02215"
396226,USB-C Charging Cable,1,11.95,20/09/28 04:38,"912 Ridge St, Los Angeles, CA 90001"
396227,Apple Airpods Headphones,1,150.0,20/09/02 18:08,"506 9th St, San Francisco, CA 94016"
396228,Macbook Pro Laptop,1,1700.0,20/09/19 11:08,"581 Cherry St, Boston, MA 02215"
396229,IPhone,1,700.0,20/09/06 00:18,"302 South St, Boston, MA 02215"
396230,USB-C Charging Cable,1,11.95,20/09/07 11:06,"692 West St, New York City, NY 10001"
396231,Wired Headphones,1,11.99,20/09/06 21:08,"22 Highland St, Los Angeles, CA 90001"
396232,AAA Batteries (4-pack),1,2.99,20/09/01 14:09,"97 Highland St, Los Angeles, CA 90001"
396233,AAA Batteries (4-pack),1,2.99,20/09/21 21:59,"146 Walnut St, New York City, NY 10001"
396234,34in Ultrawide Monitor,1,379.99,20/09/09 10:12,"236 Wilson St, Seattle, WA 98101"
396234,USB-C Charging Cable,1,11.95,20/09/09 10:12,"236 Wilson St, Seattle, WA 98101"
396235,USB-C Charging Cable,1,11.95,20/09/05 19:19,"728 4th St, Los Angeles, CA 90001"
396236,USB-C Charging Cable,1,11.95,20/09/30 23:24,"570 Spruce St, Austin, TX 73301"
396237,AAA Batteries (4-pack),1,2.99,20/09/04 14:34,"292 6th St, Austin, TX 73301"
396238,IPhone,1,700.0,20/09/02 18:17,"182 Main St, Seattle, WA 98101"
396239,USB-C Charging Cable,1,11.95,20/09/02 07:28,"807 5th St, Los Angeles, CA 90001"
396240,Lightning Charging Cable,1,14.95,20/09/29 06:19,"967 Cedar St, Boston, MA 02215"
396241,Samsung Phone,1,600.0,20/09/14 19:08,"980 Hill St, San Francisco, CA 94016"
396242,Lightning Charging Cable,1,14.95,20/09/20 01:59,"254 Lake St, New York City, NY 10001"
396243,Wired Headphones,1,11.99,20/09/10 19:57,"19 Forest St, San Francisco, CA 94016"
396244,20in Monitor,1,109.99,20/09/12 11:31,"655 Jefferson St, New York City, NY 10001"
396245,AA Batteries (4-pack),2,3.84,20/09/05 23:00,"758 Meadow St, Boston, MA 02215"
396246,AAA Batteries (4-pack),1,2.99,20/09/08 15:05,"375 Willow St, Dallas, TX 75001"
396247,USB-C Charging Cable,1,11.95,20/09/28 18:46,"888 Center St, Boston, MA 02215"
396248,Lightning Charging Cable,1,14.95,20/09/28 19:22,"922 4th St, Boston, MA 02215"
396249,AAA Batteries (4-pack),1,2.99,20/09/10 16:11,"964 North St, San Francisco, CA 94016"
396250,USB-C Charging Cable,1,11.95,20/09/05 21:23,"954 Church St, New York City, NY 10001"
396251,Samsung Phone,1,600.0,20/09/13 20:54,"604 Spruce St, Los Angeles, CA 90001"
396252,USB-C Charging Cable,1,11.95,20/09/16 15:59,"150 9th St, Atlanta, GA 30301"
396253,Flatscreen TV,1,300.0,20/09/09 19:51,"593 Dogwood St, Los Angeles, CA 90001"
396254,Samsung Phone,1,600.0,20/09/20 22:25,"357 Jackson St, Boston, MA 02215"
396255,ThinkPad Laptop,1,999.99,20/09/04 20:05,"593 Elm St, Atlanta, GA 30301"
396256,ThinkPad Laptop,1,999.99,20/09/06 09:17,"197 9th St, Seattle, WA 98101"
396257,AA Batteries (4-pack),1,3.84,20/09/17 16:58,"854 Sunset St, Los Angeles, CA 90001"
396258,Samsung Phone,1,600.0,20/09/16 16:07,"365 Hill St, Boston, MA 02215"
396259,AA Batteries (4-pack),1,3.84,20/09/14 03:43,"576 Chestnut St, Austin, TX 73301"
396259,AAA Batteries (4-pack),1,2.99,20/09/14 03:43,"576 Chestnut St, Austin, TX 73301"
396260,Lightning Charging Cable,1,14.95,20/09/04 18:04,"887 Cherry St, San Francisco, CA 94016"
396261,Lightning Charging Cable,1,14.95,20/09/21 13:48,"511 Meadow St, Los Angeles, CA 90001"
396262,34in Ultrawide Monitor,1,379.99,20/09/18 15:59,"688 Center St, Boston, MA 02215"
396263,Bose SoundSport Headphones,1,99.99,20/09/03 14:51,"845 Lincoln St, Los Angeles, CA 90001"
