Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
330532,Macbook Pro Laptop,1,1700,20/05/31 19:34,"460 Maple St, Dallas, TX 75001"
330533,Apple Airpods Headphones,1,150,20/05/09 23:32,"535 Ridge St, Seattle, WA 98101"
330534,Wired Headphones,1,11.99,20/05/19 23:46,"513 7th St, Austin, TX 73301"
330535,AA Batteries (4-pack),4,3.84,20/05/12 21:12,"13 Dogwood St, Portland, OR 97035"
330536,USB-C Charging Cable,1,11.95,20/05/06 19:49,"57 Highland St, Los Angeles, CA 90001"
330537,AA Batteries (4-pack),2,3.84,20/05/29 19:30,"821 South St, Los Angeles, CA 90001"
330538,27in FHD Monitor,1,149.99,20/05/18 20:22,"493 1st St, San Francisco, CA 94016"
330539,Samsung Phone,1,600,20/05/16 15:19,"883 7th St, Seattle, WA 98101"
330540,AAA Batteries (4-pack),1,2.99,20/05/19 18:32,"947 Madison St, San Francisco, CA 94016"
330541,AAA Batteries (4-pack),1,2.99,20/05/13 11:55,"778 Adams St, New York City, NY 10001"
330542,Bose SoundSport Headphones,1,99.99,20/05/23 18:16,"513 Park St, Portland, OR 97035"
330543,Lightning Charging Cable,1,14.95,20/05/07 17:47,"727 Washington St, Boston, MA 02215"
330544,Flatscreen TV,1,300,20/05/21 09:48,"818 North St, Seattle, WA 98101"
330545,Macbook Pro Laptop,1,1700,20/05/02 16:50,"816 13th St, Los Angeles, CA 90001"
330546,Wired Headphones,1,11.99,20/05/04 11:09,"709 Hickory St, Los Angeles, CA 90001"
330547,AA Batteries (4-pack),1,3.84,20/05/30 14:23,"761 North St, New York City, NY 10001"
330548,20in Monitor,1,109.99,20/05/06 11:03,"483 Johnson St, Portland, OR 97035"
330549,Bose SoundSport Headphones,1,99.99,20/05/21 18:04,"883 Park St, New York City, NY 10001"
330550,Apple Airpods Headphones,1,150,20/05/18 20:32,"147 Pine St, Atlanta, GA 30301"
330551,Apple Airpods Headphones,1,150,20/05/19 11:12,"336 Madison St, New York City, NY 10001"
330552,AAA Batteries (4-pack),1,2.99,20/05/31 07:55,"795 Ridge St, San Francisco, CA 94016"
330553,AA Batteries (4-pack),2,3.84,20/05/02 18:29,"308 7th St, Los Angeles, CA 90001"
330554,Lightning Charging Cable,1,14.95,20/05/20 17:03,"144 West St, San Francisco, CA 94016"
330555,34in Ultrawide Monitor,1,379.99,20/05/27 21:24,"163 Church St, Seattle, WA 98101"
330556,AAA Batteries (4-pack),1,2.99,20/05/29 18:36,"499 12th St, Seattle, WA 98101"
330557,AA Batteries (4-pack),2,3.84,20/05/28 22:30,"377 5th St, San Francisco, CA 94016"
330558,AAA Batteries (4-pack),1,2.99,20/05/20 20:36,"205 Main St, Boston, MA 02215"
330559,Wired Headphones,2,11.99,20/05/29 23:14,"562 Elm St, Los Angeles, CA 90001"
330560,Lightning Charging Cable,1,14.95,20/05/01 13:52,"809 4th St, San Francisco, CA 94016"
330561,Macbook Pro Laptop,1,1700,20/05/20 20:04,"947 Center St, Austin, TX 73301"
330562,27in FHD Monitor,1,149.99,20/05/29 22:02,"832 River St, San Francisco, CA 94016"
330563,USB-C Charging Cable,2,11.95,20/05/14 16:05,"581 Lakeview St, San Francisco, CA 94016"
330564,Bose SoundSport Headphones,1,99.99,20/05/03 18:19,"5 9th St, Los Angeles, CA 90001"
330565,AAA Batteries (4-pack),1,2.99,20/05/21 19:56,"357 Chestnut St, San Francisco, CA 94016"
330566,Lightning Charging Cable,1,14.95,20/05/24 17:21,"739 Lake St, Atlanta, GA 30301"
330567,Bose SoundSport Headphones,1,99.99,20/05/19 13:36,"303 11th St, Portland, OR 97035"
330567,Flatscreen TV,1,300,20/05/19 13:36,"303 11th St, Portland, OR 97035"
330568,Apple Airpods Headphones,1,150,20/05/15 13:41,"37 Church St, Atlanta, GA 30301"
330569,AA Batteries (4-pack),1,3.84,20/05/01 19:37,"106 7th St, Portland, OR 97035"
330569,AAA Batteries (4-pack),1,2.99,20/05/01 19:37,"106 7th St, Portland, OR 97035"
330570,Lightning Charging Cable,1,14.95,20/05/14 18:11,"796 Ridge St, Boston, MA 02215"
330571,AAA Batteries (4-pack),1,2.99,20/05/02 11:35,"179 12th St, San Francisco, CA 94016"
330572,27in 4K Gaming Monitor,1,389.99,20/05/25 10:47,"849 10th St, San Francisco, CA 94016"
330573,AA Batteries (4-pack),2,3.84,20/05/14 18:42,"669 4th St, San Francisco, CA 94016"
330574,Bose SoundSport Headphones,1,99.99,20/05/29 22:25,"324 Johnson St, San Francisco, CA 94016"
330575,Wired Headphones,1,11.99,20/05/17 14:47,"847 9th St, New York City, NY 10001"
330576,IPhone,1,700,20/05/03 20:55,"456 Washington St, New York City, NY 10001"
330577,Flatscreen TV,1,300,20/05/21 17:46,"218 Cedar St, New York City, NY 10001"
330578,USB-C Charging Cable,1,11.95,20/05/03 22:06,"885 Pine St, San Francisco, CA 94016"
330579,Lightning Charging Cable,1,14.95,20/05/29 12:05,"795 2nd St, San Francisco, CA 94016"
330580,ThinkPad Laptop,1,999.99,20/05/15 09:18,"256 4th St, New York City, NY 10001"
330581,USB-C Charging Cable,2,11.95,20/05/21 21:40,"106 2nd St, Boston, MA 02215"
330582,USB-C Charging Cable,1,11.95,20/05/28 19:07,"328 12th St, Boston, MA 02215"
330583,Apple Airpods Headphones,1,150,20/05/05 23:54,"897 Church St, New York City, NY 10001"
330584,AAA Batteries (4-pack),1,2.99,20/05/19 23:59,"27 Elm St, Los Angeles, CA 90001"
330585,Samsung Phone,1,600,20/05/12 06:47,"880 Lake St, Boston, MA 02215"
330586,34in Ultrawide Monitor,1,379.99,20/05/21 19:05,"830 Elm St, Seattle, WA 98101"
330587,Lightning Charging Cable,1,14.95,20/05/03 18:55,"168 Park St, Los Angeles, CA 90001"
330588,AAA Batteries (4-pack),1,2.99,20/05/10 18:20,"272 Dogwood St, Boston, MA 02215"
330589,Lightning Charging Cable,1,14.95,20/05/31 14:07,"334 River St, Boston, MA 02215"
330590,20in Monitor,1,109.99,20/05/05 11:19,"473 13th St, San Francisco, CA 94016"
330591,USB-C Charging Cable,1,11.95,20/05/02 00:22,"899 Highland St, Seattle, WA 98101"
330592,Macbook Pro Laptop,1,1700,20/05/05 10:57,"503 West St, Dallas, TX 75001"
330593,AA Batteries (4-pack),1,3.84,20/05/30 19:50,"177 Cherry St, San Francisco, CA 94016"
330594,Lightning Charging Cable,1,14.95,20/05/21 22:34,"159 Lakeview St, Los Angeles, CA 90001"
330595,AA Batteries (4-pack),1,3.84,20/05/16 22:34,"887 Sunset St, Los Angeles, CA 90001"
330596,Macbook Pro Laptop,1,1700,20/05/24 12:40,"880 Spruce St, Los Angeles, CA 90001"
330597,USB-C Charging Cable,1,11.95,20/05/16 00:09,"600 10th St, Portland, ME 04101"
330598,Lightning Charging Cable,1,14.95,20/05/09 08:54,"92 Wilson St, New York City, NY 10001"
330599,Apple Airpods Headphones,1,150,20/05/20 16:54,"773 7th St, Seattle, WA 98101"
330600,34in Ultrawide Monitor,1,379.99,20/05/07 19:49,"487 8th St, San Francisco, CA 94016"
330601,AA Batteries (4-pack),1,3.84,20/05/27 10:57,"208 West St, San Francisco, CA 94016"
330602,Lightning Charging Cable,1,14.95,20/05/31 22:08,"174 Meadow St, Boston, MA 02215"
330603,IPhone,1,700,20/05/10 16:23,"81 Sunset St, San Francisco, CA 94016"
330603,Apple Airpods Headphones,1,150,20/05/10 16:23,"81 Sunset St, San Francisco, CA 94016"
330604,Bose SoundSport Headphones,1,99.99,20/05/24 23:23,"155 Lake St, Los Angeles, CA 90001"
330605,Lightning Charging Cable,1,14.95,20/05/11 08:13,"621 Lake St, Seattle, WA 98101"
330606,Samsung Phone,1,600,20/05/14 22:52,"499 1st St, Los Angeles, CA 90001"
330606,USB-C Charging Cable,1,11.95,20/05/14 22:52,"499 1st St, Los Angeles, CA 90001"
330607,USB-C Charging Cable,1,11.95,20/05/31 14:26,"133 Dogwood St, Los Angeles, CA 90001"
330608,Bose SoundSport Headphones,1,99.99,20/05/11 15:18,"511 12th St, Los Angeles, CA 90001"
330609,Bose SoundSport Headphones,1,99.99,20/05/08 07:06,"685 Ridge St, Boston, MA 02215"
330610,Budget Phone,1,400,20/05/15 20:36,"349 Lake St, Dallas, TX 75001"
330611,AA Batteries (4-pack),1,3.84,20/05/19 17:44,"479 Johnson St, Los Angeles, CA 90001"
330612,AA Batteries (4-pack),1,3.84,20/05/01 21:33,"911 Lake St, New York City, NY 10001"
330613,USB-C Charging Cable,1,11.95,20/05/28 22:04,"351 8th St, Dallas, TX 75001"
330614,AAA Batteries (4-pack),1,2.99,20/05/03 21:11,"202 West St, San Francisco, CA 94016"
330615,Macbook Pro Laptop,1,1700,20/05/20 11:14,"234 10th St, Portland, OR 97035"
330616,Lightning Charging Cable,1,14.95,20/05/09 21:58,"862 Johnson St, Atlanta, GA 30301"
330617,Wired Headphones,1,11.99,20/05/21 21:26,"763 West St, New York City, NY 10001"
330618,Lightning Charging Cable,1,14.95,20/05/03 17:15,"578 14th St, New York City, NY 10001"
330619,USB-C Charging Cable,1,11.95,20/05/26 18:09,"230 12th St, San Francisco, CA 94016"
330620,AA Batteries (4-pack),2,3.84,20/05/11 07:35,"761 Forest St, Atlanta, GA 30301"
330621,Bose SoundSport Headphones,1,99.99,20/05/22 15:04,"265 Cherry St, Los Angeles, CA 90001"
330622,Lightning Charging Cable,1,14.95,20/05/19 18:26,"190 Jackson St, San Francisco, CA 94016"
330623,Lightning Charging Cable,1,14.95,20/05/07 08:14,"840 4th St, Atlanta, GA 30301"
330624,AA Batteries (4-pack),1,3.84,20/05/28 20:53,"894 Jefferson St, San Francisco, CA 94016"
330625,Bose SoundSport Headphones,1,99.99,20/05/21 19:59,"448 River St, Boston, MA 02215"
330626,Wired Headphones,1,11.99,20/05/07 13:57,"825 2nd St, New York City, NY 10001"
330627,20in Monitor,1,109.99,20/05/29 11:29,"693 Elm St, Dallas, TX 75001"
330628,Wired Headphones,1,11.99,20/05/23 18:58,"82 Jefferson St, San Francisco, CA 94016"
330629,34in Ultrawide Monitor,1,379.99,20/05/17 01:13,"983 Pine St, Los Angeles, CA 90001"
330630,Macbook Pro Laptop,1,1700,20/05/05 07:39,"427 12th St, Dallas, TX 75001"
330630,ThinkPad Laptop,1,999.99,20/05/05 07:39,"427 12th St, Dallas, TX 75001"
330631,IPhone,1,700,20/05/28 08:16,"156 Adams St, Austin, TX 73301"
330632,Budget Phone,1,400,20/05/11 15:22,"242 7th St, Boston, MA 02215"
330633,Bose SoundSport Headphones,1,99.99,20/05/24 10:06,"399 Dogwood St, Boston, MA 02215"
330634,27in FHD Monitor,1,149.99,20/05/15 02:14,"411 Spruce St, Dallas, TX 75001"
330635,AA Batteries (4-pack),1,3.84,20/05/24 14:44,"432 2nd St, Dallas, TX 75001"
330636,USB-C Charging Cable,2,11.95,20/05/03 09:47,"174 Ridge St, Boston, MA 02215"
330637,AAA Batteries (4-pack),1,2.99,20/05/15 12:18,"262 Willow St, San Francisco, CA 94016"
330638,AA Batteries (4-pack),1,3.84,20/05/30 12:16,"939 Walnut St, Dallas, TX 75001"
330639,USB-C Charging Cable,2,11.95,20/05/04 16:37,"939 Main St, Dallas, TX 75001"
330640,AA Batteries (4-pack),1,3.84,20/05/12 16:07,"748 Walnut St, Los Angeles, CA 90001"
330641,USB-C Charging Cable,1,11.95,20/05/17 11:53,"313 Madison St, Boston, MA 02215"
330642,Apple Airpods Headphones,1,150,20/05/07 22:22,"53 Cherry St, Austin, TX 73301"
330643,Apple Airpods Headphones,1,150,20/05/12 23:35,"842 Pine St, Portland, ME 04101"
330644,Samsung Phone,1,600,20/05/06 00:04,"485 Johnson St, Seattle, WA 98101"
330645,Bose SoundSport Headphones,1,99.99,20/05/20 21:46,"575 12th St, San Francisco, CA 94016"
