Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
291782,Bose SoundSport Headphones,1,99.99,20/02/12 21:57,"890 Madison St, Atlanta, GA 30301"
291783,Bose SoundSport Headphones,1,99.99,20/02/26 20:23,"766 Meadow St, San Francisco, CA 94016"
291784,IPhone,1,700.0,20/02/04 20:24,"799 Spruce St, Austin, TX 73301"
291785,34in Ultrawide Monitor,1,379.99,20/02/15 20:21,"757 Sunset St, San Francisco, CA 94016"
291786,Samsung Phone,1,600.0,20/02/13 00:01,"295 Washington St, San Francisco, CA 94016"
291787,Apple Airpods Headphones,1,150.0,20/02/11 20:00,"718 Lake St, Atlanta, GA 30301"
291788,AA Batteries (4-pack),1,3.84,20/02/27 16:10,"796 Hill St, Los Angeles, CA 90001"
291789,Wired Headphones,1,11.99,20/02/17 14:53,"355 Willow St, Seattle, WA 98101"
291790,Lightning Charging Cable,1,14.95,20/02/15 12:15,"348 West St, Atlanta, GA 30301"
291791,Apple Airpods Headphones,1,150.0,20/02/16 12:32,"726 Jackson St, Seattle, WA 98101"
291792,Wired Headphones,1,11.99,20/02/04 17:37,"664 Madison St, San Francisco, CA 94016"
291793,Samsung Phone,1,600.0,20/02/19 01:37,"642 River St, Atlanta, GA 30301"
291793,USB-C Charging Cable,1,11.95,20/02/19 01:37,"642 River St, Atlanta, GA 30301"
291794,Lightning Charging Cable,1,14.95,20/02/28 20:19,"481 Forest St, Portland, OR 97035"
291795,USB-C Charging Cable,1,11.95,20/02/08 17:37,"31 7th St, Los Angeles, CA 90001"
291796,Bose SoundSport Headphones,1,99.99,20/02/15 17:52,"307 Hill St, San Francisco, CA 94016"
291797,Macbook Pro Laptop,1,1700.0,20/02/25 12:23,"464 River St, Atlanta, GA 30301"
291798,Bose SoundSport Headphones,1,99.99,20/02/01 11:31,"445 Jefferson St, San Francisco, CA 94016"
291799,AAA Batteries (4-pack),1,2.99,20/02/04 20:42,"922 11th St, Dallas, TX 75001"
291800,Lightning Charging Cable,1,14.95,20/02/02 14:01,"928 Cedar St, San Francisco, CA 94016"
291801,USB-C Charging Cable,1,11.95,20/02/27 10:43,"844 Madison St, New York City, NY 10001"
291802,27in FHD Monitor,1,149.99,20/02/14 11:10,"286 1st St, San Francisco, CA 94016"
291803,ThinkPad Laptop,1,999.99,20/02/12 00:41,"518 Elm St, Boston, MA 02215"
291804,Bose SoundSport Headphones,1,99.99,20/02/06 16:44,"710 12th St, San Francisco, CA 94016"
291805,AA Batteries (4-pack),1,3.84,20/02/02 13:11,"606 Wilson St, Los Angeles, CA 90001"
291806,USB-C Charging Cable,1,11.95,20/02/28 15:30,"417 Jefferson St, Dallas, TX 75001"
291807,Bose SoundSport Headphones,1,99.99,20/02/13 19:39,"416 Hill St, Seattle, WA 98101"
291808,34in Ultrawide Monitor,1,379.99,20/02/01 21:35,"384 Madison St, Dallas, TX 75001"
291809,Bose SoundSport Headphones,1,99.99,20/02/09 10:10,"112 Church St, Los Angeles, CA 90001"
291810,Wired Headphones,1,11.99,20/02/13 12:51,"223 Jefferson St, Dallas, TX 75001"
291811,Wired Headphones,1,11.99,20/02/11 23:50,"466 Johnson St, New York City, NY 10001"
291812,Apple Airpods Headphones,1,150.0,20/02/22 22:44,"491 Madison St, Austin, TX 73301"
291813,USB-C Charging Cable,1,11.95,20/02/28 19:42,"753 Washington St, San Francisco, CA 94016"
291814,34in Ultrawide Monitor,1,379.99,20/02/26 16:16,"924 Highland St, Dallas, TX 75001"
291815,Bose SoundSport Headphones,1,99.99,20/02/17 15:10,"507 Church St, Dallas, TX 75001"
291816,IPhone,1,700.0,20/02/03 18:41,"228 10th St, New York City, NY 10001"
291817,34in Ultrawide Monitor,1,379.99,20/02/20 19:02,"872 Lakeview St, Seattle, WA 98101"
291818,AAA Batteries (4-pack),4,2.99,20/02/27 11:28,"250 North St, San Francisco, CA 94016"
291819,34in Ultrawide Monitor,1,379.99,20/02/22 20:07,"275 Highland St, Los Angeles, CA 90001"
291820,Lightning Charging Cable,1,14.95,20/02/07 10:30,"367 4th St, Atlanta, GA 30301"
291821,AA Batteries (4-pack),1,3.84,20/02/29 19:41,"513 Main St, Dallas, TX 75001"
291822,USB-C Charging Cable,1,11.95,20/02/25 19:25,"713 Jackson St, San Francisco, CA 94016"
291823,34in Ultrawide Monitor,1,379.99,20/02/01 22:23,"795 Cherry St, Los Angeles, CA 90001"
291824,Apple Airpods Headphones,1,150.0,20/02/24 21:00,"577 10th St, Portland, ME 04101"
291825,AA Batteries (4-pack),1,3.84,20/02/22 23:27,"446 Lincoln St, Atlanta, GA 30301"
291826,USB-C Charging Cable,1,11.95,20/02/26 17:12,"53 14th St, Portland, OR 97035"
291827,IPhone,1,700.0,20/02/27 19:34,"525 Wilson St, Dallas, TX 75001"
291828,AAA Batteries (4-pack),2,2.99,20/02/01 20:55,"270 North St, Boston, MA 02215"
291829,Lightning Charging Cable,2,14.95,20/02/15 15:56,"286 4th St, San Francisco, CA 94016"
291830,IPhone,1,700.0,20/02/13 09:15,"217 Washington St, San Francisco, CA 94016"
291831,Flatscreen TV,1,300.0,20/02/16 21:42,"140 Walnut St, New York City, NY 10001"
291832,Lightning Charging Cable,1,14.95,20/02/06 12:37,"608 River St, Dallas, TX 75001"
291833,20in Monitor,1,109.99,20/02/22 13:11,"463 Church St, Austin, TX 73301"
291834,27in FHD Monitor,1,149.99,20/02/01 19:34,"89 Park St, San Francisco, CA 94016"
291835,Bose SoundSport Headphones,1,99.99,20/02/13 20:13,"580 Meadow St, New York City, NY 10001"
291836,Bose SoundSport Headphones,1,99.99,20/02/10 23:24,"668 6th St, Portland, OR 97035"
291837,Samsung Phone,1,600.0,20/02/15 22:40,"553 Adams St, New York City, NY 10001"
291838,AA Batteries (4-pack),1,3.84,20/02/19 12:41,"507 2nd St, San Francisco, CA 94016"
291838,Lightning Charging Cable,1,14.95,20/02/19 12:41,"507 2nd St, San Francisco, CA 94016"
291839,Wired Headphones,1,11.99,20/02/01 19:08,"45 Main St, Los Angeles, CA 90001"
291840,Samsung Phone,1,600.0,20/02/22 21:27,"159 Lincoln St, San Francisco, CA 94016"
291841,Wired Headphones,1,11.99,20/02/24 11:24,"163 River St, Portland, ME 04101"
291842,Lightning Charging Cable,1,14.95,20/02/17 13:46,"136 Willow St, Boston, MA 02215"
291843,AAA Batteries (4-pack),1,2.99,20/02/15 02:54,"748 Jefferson St, Atlanta, GA 30301"
291844,Lightning Charging Cable,2,14.95,20/02/28 17:06,"703 13th St, New York City, NY 10001"
291845,Lightning Charging Cable,1,14.95,20/02/15 21:50,"634 Cedar St, San Francisco, CA 94016"
291846,27in FHD Monitor,1,149.99,20/02/18 14:03,"817 1st St, Los Angeles, CA 90001"
291847,Lightning Charging Cable,3,14.95,20/02/16 05:41,"341 Pine St, Seattle, WA 98101"
291848,Wired Headphones,1,11.99,20/02/27 16:58,"1 11th St, New York City, NY 10001"
291849,AA Batteries (4-pack),1,3.84,20/02/24 20:52,"68 2nd St, New York City, NY 10001"
291850,Bose SoundSport Headphones,1,99.99,20/02/29 00:55,"316 Chestnut St, San Francisco, CA 94016"
291851,Lightning Charging Cable,1,14.95,20/02/21 12:31,"218 14th St, New York City, NY 10001"
291852,USB-C Charging Cable,1,11.95,20/02/20 14:56,"757 Wilson St, Dallas, TX 75001"
291852,Wired Headphones,1,11.99,20/02/20 14:56,"757 Wilson St, Dallas, TX 75001"
291853,27in 4K Gaming Monitor,1,389.99,20/02/22 17:07,"172 Lincoln St, New York City, NY 10001"
291854,Lightning Charging Cable,1,14.95,20/02/28 20:02,"772 2nd St, Los Angeles, CA 90001"
291855,Lightning Charging Cable,1,14.95,20/02/25 19:01,"732 Meadow St, Atlanta, GA 30301"
291856,Wired Headphones,1,11.99,20/02/09 15:31,"595 Lincoln St, San Francisco, CA 94016"
291857,AAA Batteries (4-pack),2,2.99,20/02/23 11:28,"490 2nd St, Los Angeles, CA 90001"
291858,27in 4K Gaming Monitor,1,389.99,20/02/23 22:49,"291 9th St, Boston, MA 02215"
291859,Lightning Charging Cable,1,14.95,20/02/18 14:37,"55 4th St, Los Angeles, CA 90001"
291860,Lightning Charging Cable,1,14.95,20/02/14 09:23,"436 West St, Los Angeles, CA 90001"
291861,USB-C Charging Cable,1,11.95,20/02/04 22:50,"362 Hill St, Los Angeles, CA 90001"
291862,USB-C Charging Cable,2,11.95,20/02/11 16:45,"661 11th St, Los Angeles, CA 90001"
291863,Apple Airpods Headphones,1,150.0,20/02/04 19:15,"53 Church St, Austin, TX 73301"
291864,AAA Batteries (4-pack),1,2.99,20/02/02 10:06,"311 7th St, San Francisco, CA 94016"
291865,Lightning Charging Cable,1,14.95,20/02/01 22:45,"180 River St, Dallas, TX 75001"
291866,AAA Batteries (4-pack),1,2.99,20/02/07 20:30,"557 Washington St, Seattle, WA 98101"
291867,AAA Batteries (4-pack),1,2.99,20/02/02 23:30,"849 Wilson St, San Francisco, CA 94016"
291868,Bose SoundSport Headphones,1,99.99,20/02/29 16:58,"116 14th St, New York City, NY 10001"
291869,Macbook Pro Laptop,1,1700.0,20/02/29 15:25,"224 8th St, Seattle, WA 98101"
291870,AAA Batteries (4-pack),1,2.99,20/02/15 14:31,"223 Willow St, San Francisco, CA 94016"
291871,Samsung Phone,1,600.0,20/02/01 22:17,"377 12th St, San Francisco, CA 94016"
291872,Samsung Phone,1,600.0,20/02/02 01:54,"282 Cherry St, New York City, NY 10001"
291873,ThinkPad Laptop,1,999.99,20/02/15 15:53,"54 Ridge St, Los Angeles, CA 90001"
291874,Lightning Charging Cable,1,14.95,20/02/11 02:16,"515 Cedar St, San Francisco, CA 94016"
291875,Apple Airpods Headphones,1,150.0,20/02/10 14:38,"738 2nd St, Los Angeles, CA 90001"
291876,Bose SoundSport Headphones,1,99.99,20/02/03 20:47,"711 Dogwood St, San Francisco, CA 94016"
291877,AA Batteries (4-pack),2,3.84,20/02/18 15:37,"121 1st St, Atlanta, GA 30301"
291877,Lightning Charging Cable,1,14.95,20/02/18 15:37,"121 1st St, Atlanta, GA 30301"
291878,AA Batteries (4-pack),1,3.84,20/02/05 16:48,"144 Pine St, Portland, OR 97035"
291879,Bose SoundSport Headphones,1,99.99,20/02/13 18:12,"722 Chestnut St, San Francisco, CA 94016"
291880,AA Batteries (4-pack),2,3.84,20/02/02 09:34,"974 Lincoln St, Los Angeles, CA 90001"
291881,AAA Batteries (4-pack),1,2.99,20/02/28 20:30,"723 Cherry St, San Francisco, CA 94016"
291882,AA Batteries (4-pack),1,3.84,20/02/18 15:42,"888 Chestnut St, Atlanta, GA 30301"
291883,27in 4K Gaming Monitor,1,389.99,20/02/14 16:43,"792 Wilson St, Boston, MA 02215"
291884,Bose SoundSport Headphones,1,99.99,20/02/07 18:09,"31 Main St, Seattle, WA 98101"
291885,Lightning Charging Cable,1,14.95,20/02/27 20:03,"399 Madison St, New York City, NY 10001"
291886,AA Batteries (4-pack),1,3.84,20/02/26 18:04,"424 Johnson St, New York City, NY 10001"
291887,Lightning Charging Cable,1,14.95,20/02/05 14:43,"955 2nd St, Los Angeles, CA 90001"
291888,Wired Headphones,1,11.99,20/02/07 19:41,"693 Forest St, Portland, OR 97035"
291889,Wired Headphones,2,11.99,20/02/02 22:37,"503 Dogwood St, Portland, OR 97035"
291890,IPhone,1,700.0,20/02/19 07:06,"282 Spruce St, Atlanta, GA 30301"
291891,AA Batteries (4-pack),2,3.84,20/02/01 20:49,"410 Cedar St, Seattle, WA 98101"
291892,Wired Headphones,1,11.99,20/02/24 11:03,"414 Center St, New York City, NY 10001"
291893,Macbook Pro Laptop,1,1700.0,20/02/13 17:53,"19 Dogwood St, San Francisco, CA 94016"
291894,Bose SoundSport Headphones,1,99.99,20/02/04 18:49,"777 Highland St, Los Angeles, CA 90001"
291895,Bose SoundSport Headphones,1,99.99,20/02/19 08:42,"434 Chestnut St, San Francisco, CA 94016"
291896,USB-C Charging Cable,1,11.95,20/02/12 13:31,"175 Park St, Los Angeles, CA 90001"
291897,AAA Batteries (4-pack),3,2.99,20/02/01 20:13,"980 6th St, Atlanta, GA 30301"
291898,AAA Batteries (4-pack),1,2.99,20/02/25 13:10,"906 10th St, Atlanta, GA 30301"
291899,USB-C Charging Cable,1,11.95,20/02/17 20:12,"841 Lake St, Austin, TX 73301"
291900,AAA Batteries (4-pack),1,2.99,20/02/26 13:06,"393 Lakeview St, Los Angeles, CA 90001"
291901,Lightning Charging Cable,1,14.95,20/02/21 05:09,"510 Maple St, San Francisco, CA 94016"
291902,34in Ultrawide Monitor,1,379.99,20/02/23 09:59,"850 Sunset St, Los Angeles, CA 90001"
291903,Lightning Charging Cable,1,14.95,20/02/20 10:46,"344 Park St, Seattle, WA 98101"
291904,AAA Batteries (4-pack),2,2.99,20/02/10 14:27,"473 Willow St, Seattle, WA 98101"
291905,AAA Batteries (4-pack),1,2.99,20/02/13 09:16,"32 Lakeview St, Boston, MA 02215"
291906,Wired Headphones,1,11.99,20/02/28 13:44,"261 Hickory St, San Francisco, CA 94016"
291907,34in Ultrawide Monitor,1,379.99,20/02/17 09:54,"673 Washington St, Seattle, WA 98101"
291908,USB-C Charging Cable,1,11.95,20/02/24 11:08,"716 Washington St, New York City, NY 10001"
291909,Flatscreen TV,1,300.0,20/02/29 09:26,"912 West St, Atlanta, GA 30301"
291909,Wired Headphones,1,11.99,20/02/29 09:26,"912 West St, Atlanta, GA 30301"
,,,,,
291910,Bose SoundSport Headphones,1,99.99,20/02/19 22:18,"418 Forest St, Seattle, WA 98101"
291911,34in Ultrawide Monitor,1,379.99,20/02/17 22:24,"357 10th St, San Francisco, CA 94016"
291912,AA Batteries (4-pack),1,3.84,20/02/17 19:52,"635 4th St, Seattle, WA 98101"
291913,USB-C Charging Cable,1,11.95,20/02/17 21:37,"370 Lakeview St, New York City, NY 10001"
291914,AAA Batteries (4-pack),3,2.99,20/02/12 08:44,"812 8th St, Atlanta, GA 30301"
291915,Lightning Charging Cable,1,14.95,20/02/25 10:38,"640 13th St, Los Angeles, CA 90001"
291916,Bose SoundSport Headphones,1,99.99,20/02/13 08:45,"692 Johnson St, Los Angeles, CA 90001"
291917,USB-C Charging Cable,1,11.95,20/02/11 19:32,"464 Wilson St, San Francisco, CA 94016"
291918,Lightning Charging Cable,1,14.95,20/02/10 15:21,"204 Johnson St, Los Angeles, CA 90001"
291919,Wired Headphones,1,11.99,20/02/10 22:09,"420 Lakeview St, San Francisco, CA 94016"
291920,Lightning Charging Cable,1,14.95,20/02/22 20:38,"726 Pine St, Los Angeles, CA 90001"
291921,Apple Airpods Headphones,1,150,20/02/04 21:34,"798 13th St, New York City, NY 10001"
291922,AAA Batteries (4-pack),2,2.99,20/02/18 11:06,"25 9th St, San Francisco, CA 94016"
291923,Lightning Charging Cable,1,14.95,20/02/01 13:28,"692 5th St, New York City, NY 10001"
291924,AA Batteries (4-pack),1,3.84,20/02/17 23:22,"668 4th St, San Francisco, CA 94016"
291925,Macbook Pro Laptop,1,1700,20/02/23 17:45,"162 West St, San Francisco, CA 94016"
291926,Wired Headphones,1,11.99,20/02/14 10:36,"834 Dogwood St, New York City, NY 10001"
291927,AA Batteries (4-pack),1,3.84,20/02/07 13:42,"633 5th St, Boston, MA 02215"
291928,Bose SoundSport Headphones,1,99.99,20/02/09 20:09,"471 Main St, New York City, NY 10001"
291929,34in Ultrawide Monitor,1,379.99,20/02/22 07:42,"373 Forest St, San Francisco, CA 94016"
291930,Bose SoundSport Headphones,1,99.99,20/02/01 23:59,"331 North St, Boston, MA 02215"
291931,Budget Phone,1,400,20/02/15 16:47,"200 Dogwood St, Dallas, TX 75001"
291932,20in Monitor,1,109.99,20/02/29 12:50,"420 Wilson St, New York City, NY 10001"
291933,Apple Airpods Headphones,1,150,20/02/03 19:06,"177 Dogwood St, Portland, OR 97035"
291934,34in Ultrawide Monitor,1,379.99,20/02/26 21:40,"320 Ridge St, Portland, OR 97035"
291935,Apple Airpods Headphones,1,150,20/02/20 21:06,"190 Forest St, Dallas, TX 75001"
291936,Lightning Charging Cable,1,14.95,20/02/10 11:05,"978 Spruce St, San Francisco, CA 94016"
291937,Apple Airpods Headphones,1,150,20/02/08 14:56,"159 Jefferson St, New York City, NY 10001"
291938,IPhone,1,700,20/02/14 13:35,"999 Washington St, San Francisco, CA 94016"
291939,Apple Airpods Headphones,1,150,20/02/25 15:49,"571 Willow St, Boston, MA 02215"
291940,ThinkPad Laptop,1,999.99,20/02/15 16:47,"418 Elm St, San Francisco, CA 94016"
291941,Apple Airpods Headphones,1,150,20/02/28 15:44,"779 Main St, Seattle, WA 98101"
291942,USB-C Charging Cable,2,11.95,20/02/27 19:21,"503 Lincoln St, Portland, OR 97035"
291943,USB-C Charging Cable,1,11.95,20/02/10 05:54,"292 Maple St, San Francisco, CA 94016"
291944,Wired Headphones,1,11.99,20/02/27 01:02,"481 Jefferson St, New York City, NY 10001"
291945,AAA Batteries (4-pack),2,2.99,20/02/29 20:14,"127 Center St, Los Angeles, CA 90001"
291946,27in 4K Gaming Monitor,1,389.99,20/02/25 04:28,"339 Cedar St, San Francisco, CA 94016"
291947,AA Batteries (4-pack),2,3.84,20/02/08 23:13,"393 Hill St, Portland, OR 97035"
291948,34in Ultrawide Monitor,1,379.99,20/02/14 18:07,"217 13th St, Atlanta, GA 30301"
291949,AAA Batteries (4-pack),3,2.99,20/02/06 13:11,"23 4th St, San Francisco, CA 94016"
291950,AAA Batteries (4-pack),1,2.99,20/02/05 18:37,"842 Meadow St, New York City, NY 10001"
291951,AA Batteries (4-pack),1,3.84,20/02/28 17:00,"814 13th St, San Francisco, CA 94016"
291952,Samsung Phone,1,600,20/02/13 21:35,"433 9th St, San Francisco, CA 94016"
291953,Budget Phone,1,400,20/02/12 13:14,"399 14th St, Los Angeles, CA 90001"
291954,AA Batteries (4-pack),3,3.84,20/02/03 13:57,"63 Washington St, Boston, MA 02215"
291955,Bose SoundSport Headphones,1,99.99,20/02/18 21:11,"461 Hickory St, Los Angeles, CA 90001"
291956,Wired Headphones,1,11.99,20/02/16 10:41,"479 Madison St, Los Angeles, CA 90001"
291957,Wired Headphones,2,11.99,20/02/25 12:04,"256 Meadow St, Los Angeles, CA 90001"
291958,AAA Batteries (4-pack),1,2.99,20/02/24 20:41,"730 Hickory St, New York City, NY 10001"
291959,Lightning Charging Cable,1,14.95,20/02/26 07:39,"577 Sunset St, Boston, MA 02215"
291960,USB-C Charging Cable,1,11.95,20/02/01 15:02,"176 Sunset St, Boston, MA 02215"
291961,AAA Batteries (4-pack),1,2.99,20/02/02 10:05,"94 10th St, Austin, TX 73301"
291962,Flatscreen TV,1,300,20/02/05 22:13,"56 Johnson St, Atlanta, GA 30301"
291963,Bose SoundSport Headphones,1,99.99,20/02/06 21:39,"90 Main St, San Francisco, CA 94016"
291964,Wired Headphones,1,11.99,20/02/18 19:13,"199 Cherry St, San Francisco, CA 94016"
291965,IPhone,1,700,20/02/04 20:36,"527 2nd St, San Francisco, CA 94016"
291966,Bose SoundSport Headphones,1,99.99,20/02/19 13:00,"818 Meadow St, New York City, NY 10001"
291967,USB-C Charging Cable,1,11.95,20/02/12 12:23,"959 Park St, Los Angeles, CA 90001"
291968,Lightning Charging Cable,1,14.95,20/02/12 16:34,"452 Hickory St, San Francisco, CA 94016"
291969,AA Batteries (4-pack),1,3.84,20/02/11 17:31,"865 10th St, Atlanta, GA 30301"
291970,IPhone,1,700,20/02/11 20:44,"107 Madison St, Portland, ME 04101"
291971,Wired Headphones,1,11.99,20/02/27 05:29,"718 11th St, Atlanta, GA 30301"
291972,Lightning Charging Cable,2,14.95,20/02/29 11:28,"852 Center St, Boston, MA 02215"
291973,AAA Batteries (4-pack),1,2.99,20/02/20 19:38,"131 Pine St, New York City, NY 10001"
291974,Budget Phone,1,400,20/02/23 17:04,"148 Hickory St, New York City, NY 10001"
291974,Bose SoundSport Headphones,1,99.99,20/02/23 17:04,"148 Hickory St, New York City, NY 10001"
291975,AA Batteries (4-pack),1,3.84,20/02/23 21:20,"71 North St, San Francisco, CA 94016"
291976,Apple Airpods Headphones,1,150,20/02/25 23:23,"279 1st St, Austin, TX 73301"
291977,USB-C Charging Cable,1,11.95,20/02/08 20:56,"285 5th St, Los Angeles, CA 90001"
291978,USB-C Charging Cable,1,11.95,20/02/19 22:46,"583 Pine St, New York City, NY 10001"
291979,Samsung Phone,1,600,20/02/19 02:04,"104 Cedar St, Atlanta, GA 30301"
291980,AA Batteries (4-pack),1,3.84,20/02/13 12:53,"968 Wilson St, Austin, TX 73301"
291981,AAA Batteries (4-pack),1,2.99,20/02/19 08:13,"36 Park St, Atlanta, GA 30301"
291982,Lightning Charging Cable,2,14.95,20/02/12 16:42,"383 14th St, New York City, NY 10001"
291983,USB-C Charging Cable,1,11.95,20/02/16 18:25,"642 Lake St, San Francisco, CA 94016"
291984,Bose SoundSport Headphones,1,99.99,20/02/26 21:42,"398 Lakeview St, New York City, NY 10001"
291985,AA Batteries (4-pack),1,3.84,20/02/13 19:01,"545 9th St, Portland, OR 97035"
291986,Bose SoundSport Headphones,1,99.99,20/02/17 08:26,"744 Wilson St, Los Angeles, CA 90001"
291987,Bose SoundSport Headphones,1,99.99,20/02/01 14:42,"115 Meadow St, Austin, TX 73301"
291988,Lightning Charging Cable,1,14.95,20/02/25 19:17,"453 10th St, Boston, MA 02215"
291989,AAA Batteries (4-pack),2,2.99,20/02/02 17:00,"13 Cherry St, Los Angeles, CA 90001"
291989,AA Batteries (4-pack),1,3.84,20/02/02 17:00,"13 Cherry St, Los Angeles, CA 90001"
291990,27in 4K Gaming Monitor,1,389.99,20/02/09 18:34,"52 2nd St, Boston, MA 02215"
291991,Samsung Phone,1,600,20/02/02 17:56,"15 Willow St, Portland, ME 04101"
291991,USB-C Charging Cable,2,11.95,20/02/02 17:56,"15 Willow St, Portland, ME 04101"
291992,Wired Headphones,1,11.99,20/02/16 10:15,"8 9th St, San Francisco, CA 94016"
291993,AA Batteries (4-pack),1,3.84,20/02/29 21:31,"224 8th St, Austin, TX 73301"
291994,Apple Airpods Headphones,1,150,20/02/10 21:56,"167 Lakeview St, Seattle, WA 98101"
291995,AAA Batteries (4-pack),2,2.99,20/02/24 18:03,"440 1st St, Los Angeles, CA 90001"
291996,Apple Airpods Headphones,1,150,20/02/24 20:50,"79 Lincoln St, Austin, TX 73301"
291997,Lightning Charging Cable,1,14.95,20/02/07 11:17,"720 Madison St, New York City, NY 10001"
291998,ThinkPad Laptop,1,999.99,20/02/24 06:05,"803 Willow St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
