Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
281255,AA Batteries (4-pack),1,3.84,20/01/29 17:56,"460 Ridge St, Los Angeles, CA 90001"
281256,27in 4K Gaming Monitor,1,389.99,20/01/29 21:47,"603 Wilson St, Austin, TX 73301"
281257,27in 4K Gaming Monitor,1,389.99,20/01/20 13:33,"789 Main St, Seattle, WA 98101"
281258,Wired Headphones,1,11.99,20/01/28 20:18,"167 14th St, Seattle, WA 98101"
281259,AA Batteries (4-pack),1,3.84,20/01/30 11:26,"371 6th St, Portland, ME 04101"
281260,AA Batteries (4-pack),2,3.84,20/01/19 15:42,"565 7th St, Seattle, WA 98101"
281261,Lightning Charging Cable,1,14.95,20/01/12 15:38,"692 7th St, Los Angeles, CA 90001"
281262,Apple Airpods Headphones,1,150.0,20/01/21 20:08,"131 Elm St, Seattle, WA 98101"
281263,AA Batteries (4-pack),2,3.84,20/01/02 20:34,"196 1st St, New York City, NY 10001"
281264,27in FHD Monitor,1,149.99,20/01/28 19:17,"563 Cherry St, Dallas, TX 75001"
,,,,,
281265,Flatscreen TV,1,300,20/01/06 21:38,"969 Hickory St, San Francisco, CA 94016"
281266,Wired Headphones,1,11.99,20/01/11 15:12,"49 Chestnut St, Portland, OR 97035"
281267,AAA Batteries (4-pack),1,2.99,20/01/22 09:26,"577 Dogwood St, Boston, MA 02215"
281268,Lightning Charging Cable,1,14.95,20/01/22 16:33,"172 Meadow St, Los Angeles, CA 90001"
281269,34in Ultrawide Monitor,1,379.99,20/01/22 16:36,"298 Cherry St, Boston, MA 02215"
281270,27in 4K Gaming Monitor,1,389.99,20/01/23 01:28,"796 8th St, Seattle, WA 98101"
281271,AAA Batteries (4-pack),3,2.99,20/01/31 13:35,"919 Center St, Seattle, WA 98101"
281272,ThinkPad Laptop,1,999.99,20/01/24 22:31,"955 13th St, Seattle, WA 98101"
281273,USB-C Charging Cable,1,11.95,20/01/31 10:43,"328 5th St, Los Angeles, CA 90001"
281274,Lightning Charging Cable,1,14.95,20/01/05 09:09,"979 River St, Seattle, WA 98101"
281275,AAA Batteries (4-pack),1,2.99,20/01/14 23:01,"401 Ridge St, San Francisco, CA 94016"
281276,AAA Batteries (4-pack),1,2.99,20/01/31 22:23,"363 14th St, Boston, MA 02215"
281277,Lightning Charging Cable,1,14.95,20/01/18 10:06,"633 13th St, Los Angeles, CA 90001"
281278,20in Monitor,1,109.99,20/01/17 12:51,"288 Washington St, Los Angeles, CA 90001"
281279,Lightning Charging Cable,1,14.95,20/01/27 19:52,"289 Washington St, San Francisco, CA 94016"
281280,AA Batteries (4-pack),2,3.84,20/01/12 11:58,"102 1st St, New York City, NY 10001"
281281,USB-C Charging Cable,1,11.95,20/01/19 19:44,"506 Spruce St, San Francisco, CA 94016"
281282,ThinkPad Laptop,1,999.99,20/01/17 23:00,"957 4th St, New York City, NY 10001"
281283,AAA Batteries (4-pack),1,2.99,20/01/06 21:44,"405 Lincoln St, San Francisco, CA 94016"
281284,27in FHD Monitor,1,149.99,20/01/22 14:41,"186 8th St, San Francisco, CA 94016"
281285,AAA Batteries (4-pack),1,2.99,20/01/17 09:01,"112 North St, Portland, OR 97035"
281286,27in FHD Monitor,1,149.99,20/01/04 23:11,"274 5th St, San Francisco, CA 94016"
281287,Macbook Pro Laptop,1,1700,20/01/24 13:57,"639 Meadow St, San Francisco, CA 94016"
281288,AA Batteries (4-pack),1,3.84,20/01/18 23:06,"460 13th St, San Francisco, CA 94016"
281289,AA Batteries (4-pack),2,3.84,20/01/18 21:08,"301 Dogwood St, San Francisco, CA 94016"
281290,Lightning Charging Cable,1,14.95,20/01/05 15:18,"140 2nd St, San Francisco, CA 94016"
281291,Lightning Charging Cable,1,14.95,20/01/28 09:23,"404 6th St, Los Angeles, CA 90001"
281292,Lightning Charging Cable,2,14.95,20/01/02 13:29,"869 2nd St, Seattle, WA 98101"
281293,Bose SoundSport Headphones,1,99.99,20/01/06 20:56,"884 10th St, Portland, OR 97035"
281294,Apple Airpods Headphones,1,150,20/01/19 20:51,"251 Elm St, Boston, MA 02215"
281295,USB-C Charging Cable,1,11.95,20/01/21 21:59,"671 Sunset St, Seattle, WA 98101"
281296,Lightning Charging Cable,1,14.95,20/01/22 19:26,"171 10th St, Boston, MA 02215"
281297,USB-C Charging Cable,1,11.95,20/01/04 19:41,"524 8th St, Seattle, WA 98101"
281298,Bose SoundSport Headphones,1,99.99,20/01/08 11:22,"674 Wilson St, Boston, MA 02215"
281299,USB-C Charging Cable,1,11.95,20/01/03 22:30,"640 Elm St, San Francisco, CA 94016"
281300,AAA Batteries (4-pack),4,2.99,20/01/10 16:08,"757 Dogwood St, Atlanta, GA 30301"
281301,Wired Headphones,1,11.99,20/01/11 20:16,"783 Dogwood St, Boston, MA 02215"
281302,Bose SoundSport Headphones,1,99.99,20/01/16 12:24,"314 Highland St, Boston, MA 02215"
281303,AAA Batteries (4-pack),1,2.99,20/01/06 19:33,"416 12th St, New York City, NY 10001"
281304,IPhone,1,700,20/01/26 15:17,"217 Willow St, Atlanta, GA 30301"
281305,AA Batteries (4-pack),1,3.84,20/01/15 10:41,"728 6th St, Los Angeles, CA 90001"
281306,AA Batteries (4-pack),1,3.84,20/01/01 17:35,"228 Lake St, San Francisco, CA 94016"
281307,USB-C Charging Cable,1,11.95,20/01/23 10:18,"168 Lake St, Austin, TX 73301"
281308,27in 4K Gaming Monitor,1,389.99,20/01/31 16:07,"388 7th St, Boston, MA 02215"
281309,AAA Batteries (4-pack),1,2.99,20/01/08 17:18,"945 5th St, Dallas, TX 75001"
281310,Lightning Charging Cable,1,14.95,20/01/23 17:23,"481 2nd St, Portland, ME 04101"
281311,AAA Batteries (4-pack),3,2.99,20/01/28 21:56,"767 Walnut St, Atlanta, GA 30301"
281312,27in FHD Monitor,1,149.99,20/01/11 20:37,"707 4th St, Atlanta, GA 30301"
281313,ThinkPad Laptop,1,999.99,20/01/23 16:29,"95 Madison St, Los Angeles, CA 90001"
281314,AAA Batteries (4-pack),1,2.99,20/01/17 15:07,"260 1st St, San Francisco, CA 94016"
281315,USB-C Charging Cable,1,11.95,20/01/07 12:28,"556 Johnson St, New York City, NY 10001"
281316,Macbook Pro Laptop,1,1700,20/01/04 19:56,"550 5th St, Boston, MA 02215"
281317,AAA Batteries (4-pack),2,2.99,20/01/09 14:00,"651 10th St, Boston, MA 02215"
281318,AA Batteries (4-pack),1,3.84,20/01/29 14:32,"31 6th St, San Francisco, CA 94016"
281319,USB-C Charging Cable,1,11.95,20/01/05 19:38,"910 13th St, Atlanta, GA 30301"
281320,Lightning Charging Cable,1,14.95,20/01/06 02:42,"490 6th St, San Francisco, CA 94016"
281321,Bose SoundSport Headphones,1,99.99,20/01/16 16:55,"638 Highland St, New York City, NY 10001"
281322,Apple Airpods Headphones,1,150,20/01/22 23:07,"51 Adams St, New York City, NY 10001"
281323,USB-C Charging Cable,1,11.95,20/01/22 12:12,"959 Maple St, Los Angeles, CA 90001"
281324,USB-C Charging Cable,1,11.95,20/01/10 12:50,"434 Park St, Los Angeles, CA 90001"
281325,AA Batteries (4-pack),1,3.84,20/01/12 14:44,"713 14th St, San Francisco, CA 94016"
281326,Apple Airpods Headphones,1,150,20/01/16 02:09,"472 Main St, New York City, NY 10001"
281327,27in 4K Gaming Monitor,1,389.99,20/01/21 18:21,"224 9th St, Atlanta, GA 30301"
281328,USB-C Charging Cable,1,11.95,20/01/05 23:31,"786 Cherry St, Los Angeles, CA 90001"
281329,Bose SoundSport Headphones,1,99.99,20/01/12 18:22,"680 Willow St, Boston, MA 02215"
281330,Wired Headphones,1,11.99,20/01/04 23:26,"397 Hickory St, San Francisco, CA 94016"
281331,Wired Headphones,2,11.99,20/01/13 17:47,"145 8th St, Portland, OR 97035"
281332,Wired Headphones,1,11.99,20/01/08 20:42,"941 4th St, Atlanta, GA 30301"
281333,Lightning Charging Cable,1,14.95,20/01/20 23:11,"123 Highland St, Dallas, TX 75001"
281334,Apple Airpods Headphones,1,150,20/01/06 19:30,"179 Adams St, New York City, NY 10001"
281335,20in Monitor,1,109.99,20/01/19 11:17,"552 9th St, Dallas, TX 75001"
281336,Wired Headphones,1,11.99,20/01/02 12:59,"301 Madison St, New York City, NY 10001"
281337,27in 4K Gaming Monitor,1,389.99,20/01/25 19:29,"157 Washington St, San Francisco, CA 94016"
281338,Wired Headphones,1,11.99,20/01/19 18:39,"321 7th St, New York City, NY 10001"
281339,USB-C Charging Cable,1,11.95,20/01/09 16:26,"222 Lincoln St, Boston, MA 02215"
281340,Wired Headphones,1,11.99,20/01/31 12:16,"464 River St, Portland, OR 97035"
281341,AA Batteries (4-pack),1,3.84,20/01/16 19:04,"67 13th St, San Francisco, CA 94016"
281342,Wired Headphones,2,11.99,20/01/15 13:15,"559 2nd St, Los Angeles, CA 90001"
281343,Samsung Phone,1,600,20/01/05 11:09,"587 Cherry St, Atlanta, GA 30301"
281344,Lightning Charging Cable,2,14.95,20/01/07 09:19,"900 Maple St, New York City, NY 10001"
281345,AAA Batteries (4-pack),2,2.99,20/01/13 20:07,"246 7th St, Los Angeles, CA 90001"
281346,USB-C Charging Cable,1,11.95,20/01/18 13:51,"709 Wilson St, San Francisco, CA 94016"
281347,Flatscreen TV,1,300,20/01/18 23:30,"563 Sunset St, San Francisco, CA 94016"
281348,Apple Airpods Headphones,1,150,20/01/20 10:57,"441 West St, New York City, NY 10001"
281349,IPhone,1,700,20/01/27 21:44,"272 Highland St, Boston, MA 02215"
281350,Apple Airpods Headphones,1,150,20/01/23 13:28,"445 Elm St, San Francisco, CA 94016"
281351,Bose SoundSport Headphones,1,99.99,20/01/06 20:51,"497 Dogwood St, San Francisco, CA 94016"
281352,AAA Batteries (4-pack),1,2.99,20/01/07 09:53,"895 1st St, New York City, NY 10001"
281353,27in 4K Gaming Monitor,1,389.99,20/01/28 21:16,"217 Church St, Boston, MA 02215"
281354,Wired Headphones,1,11.99,20/01/17 16:24,"716 8th St, Dallas, TX 75001"
281355,AAA Batteries (4-pack),1,2.99,20/01/14 23:10,"849 1st St, Los Angeles, CA 90001"
281356,ThinkPad Laptop,1,999.99,20/01/26 00:29,"165 Main St, Atlanta, GA 30301"
281357,Wired Headphones,1,11.99,20/01/14 22:29,"788 11th St, New York City, NY 10001"
281358,Apple Airpods Headphones,1,150,20/01/11 16:30,"220 Chestnut St, San Francisco, CA 94016"
281359,AA Batteries (4-pack),1,3.84,20/01/27 20:16,"297 Chestnut St, San Francisco, CA 94016"
,,,,,
281360,Lightning Charging Cable,1,14.95,20/01/25 09:59,"604 Wilson St, Los Angeles, CA 90001"
281360,AA Batteries (4-pack),1,3.84,20/01/25 09:59,"604 Wilson St, Los Angeles, CA 90001"
281361,AAA Batteries (4-pack),1,2.99,20/01/07 19:05,"159 Willow St, Los Angeles, CA 90001"
281362,Wired Headphones,2,11.99,20/01/06 18:04,"168 5th St, Portland, OR 97035"
281363,Macbook Pro Laptop,1,1700,20/01/24 11:37,"448 14th St, San Francisco, CA 94016"
281364,Apple Airpods Headphones,1,150,20/01/15 17:03,"194 Chestnut St, Boston, MA 02215"
281365,AAA Batteries (4-pack),1,2.99,20/01/09 19:41,"654 Willow St, Los Angeles, CA 90001"
281366,IPhone,1,700,20/01/07 12:34,"535 Johnson St, Los Angeles, CA 90001"
281367,Wired Headphones,1,11.99,20/01/07 22:09,"970 Meadow St, New York City, NY 10001"
281368,27in FHD Monitor,1,149.99,20/01/13 11:23,"855 5th St, Seattle, WA 98101"
281369,Bose SoundSport Headphones,1,99.99,20/01/23 12:47,"633 River St, Dallas, TX 75001"
281370,IPhone,1,700,20/01/22 12:19,"33 Church St, Atlanta, GA 30301"
281371,Apple Airpods Headphones,1,150,20/01/26 23:58,"963 Meadow St, Boston, MA 02215"
281372,34in Ultrawide Monitor,1,379.99,20/01/17 19:55,"756 Lake St, Los Angeles, CA 90001"
281373,Bose SoundSport Headphones,1,99.99,20/01/14 12:11,"811 Cedar St, Boston, MA 02215"
281374,34in Ultrawide Monitor,1,379.99,20/01/23 18:24,"607 Jackson St, Boston, MA 02215"
281375,Bose SoundSport Headphones,1,99.99,20/01/12 13:11,"978 Center St, San Francisco, CA 94016"
281376,Wired Headphones,2,11.99,20/01/16 15:52,"116 Meadow St, Dallas, TX 75001"
281377,AA Batteries (4-pack),1,3.84,20/01/30 00:34,"507 Sunset St, San Francisco, CA 94016"
281378,AAA Batteries (4-pack),1,2.99,20/01/20 19:09,"904 6th St, San Francisco, CA 94016"
281379,IPhone,1,700,20/01/05 12:27,"608 7th St, Atlanta, GA 30301"
281380,USB-C Charging Cable,1,11.95,20/01/29 15:49,"377 13th St, San Francisco, CA 94016"
281381,Wired Headphones,1,11.99,20/01/07 13:26,"442 Dogwood St, Los Angeles, CA 90001"
281382,Apple Airpods Headphones,1,150,20/01/19 22:10,"964 Meadow St, Austin, TX 73301"
281382,AA Batteries (4-pack),2,3.84,20/01/19 22:10,"964 Meadow St, Austin, TX 73301"
281383,Samsung Phone,1,600,20/01/23 09:46,"612 14th St, Los Angeles, CA 90001"
281384,27in FHD Monitor,1,149.99,20/01/29 21:03,"801 Maple St, San Francisco, CA 94016"
281385,Flatscreen TV,1,300,20/01/26 22:58,"659 Cherry St, Los Angeles, CA 90001"
281386,Lightning Charging Cable,1,14.95,20/01/25 01:43,"454 Church St, Dallas, TX 75001"
281387,Wired Headphones,1,11.99,20/01/29 21:33,"983 Washington St, San Francisco, CA 94016"
281388,27in FHD Monitor,1,149.99,20/01/10 21:45,"259 Wilson St, New York City, NY 10001"
281389,AA Batteries (4-pack),1,3.84,20/01/29 14:03,"203 Forest St, San Francisco, CA 94016"
281390,AAA Batteries (4-pack),1,2.99,20/01/09 04:23,"147 1st St, Boston, MA 02215"
281391,Apple Airpods Headphones,1,150,20/01/09 23:18,"546 Dogwood St, Boston, MA 02215"
281392,Samsung Phone,1,600,20/01/18 12:03,"18 Dogwood St, San Francisco, CA 94016"
281393,Bose SoundSport Headphones,1,99.99,20/01/24 20:01,"958 Madison St, Atlanta, GA 30301"
281394,Flatscreen TV,1,300,20/01/05 22:05,"141 Lakeview St, Portland, OR 97035"
281395,Samsung Phone,1,600,20/01/13 17:43,"170 River St, San Francisco, CA 94016"
281395,USB-C Charging Cable,1,11.95,20/01/13 17:43,"170 River St, San Francisco, CA 94016"
281396,27in FHD Monitor,1,149.99,20/01/30 18:40,"299 Cherry St, San Francisco, CA 94016"
281397,AAA Batteries (4-pack),1,2.99,20/01/22 18:42,"881 Lincoln St, San Francisco, CA 94016"
281397,USB-C Charging Cable,1,11.95,20/01/22 18:42,"881 Lincoln St, San Francisco, CA 94016"
281398,USB-C Charging Cable,1,11.95,20/01/15 16:39,"766 Park St, Atlanta, GA 30301"
281399,Bose SoundSport Headphones,1,99.99,20/01/18 10:39,"708 River St, San Francisco, CA 94016"
281400,Lightning Charging Cable,1,14.95,20/01/05 22:04,"797 Highland St, Boston, MA 02215"
281401,USB-C Charging Cable,1,11.95,20/01/12 19:05,"778 12th St, San Francisco, CA 94016"
281402,Macbook Pro Laptop,1,1700,20/01/14 18:23,"579 6th St, Los Angeles, CA 90001"
281403,Bose SoundSport Headphones,1,99.99,20/01/09 00:48,"680 Pine St, Los Angeles, CA 90001"
281404,ThinkPad Laptop,1,999.99,20/01/14 14:29,"555 South St, New York City, NY 10001"
281405,Macbook Pro Laptop,1,1700,20/01/16 12:50,"513 8th St, Los Angeles, CA 90001"
281406,27in 4K Gaming Monitor,1,389.99,20/01/06 23:12,"561 Willow St, San Francisco, CA 94016"
281407,Bose SoundSport Headphones,1,99.99,20/01/30 00:40,"88 North St, Dallas, TX 75001"
281408,Bose SoundSport Headphones,1,99.99,20/01/06 18:32,"763 Cedar St, New York City, NY 10001"
281409,USB-C Charging Cable,1,11.95,20/01/20 13:40,"388 Jefferson St, San Francisco, CA 94016"
281410,34in Ultrawide Monitor,1,379.99,20/01/10 21:39,"23 West St, New York City, NY 10001"
281411,Bose SoundSport Headphones,1,99.99,20/01/14 12:29,"78 Sunset St, Boston, MA 02215"
281412,USB-C Charging Cable,1,11.95,20/01/07 13:13,"393 Church St, New York City, NY 10001"
281413,AA Batteries (4-pack),2,3.84,20/01/22 21:16,"867 Ridge St, Austin, TX 73301"
281414,AA Batteries (4-pack),1,3.84,20/01/21 15:25,"179 Meadow St, San Francisco, CA 94016"
281415,Flatscreen TV,1,300,20/01/28 19:56,"740 Johnson St, New York City, NY 10001"
281416,Bose SoundSport Headphones,1,99.99,20/01/25 18:04,"591 Sunset St, New York City, NY 10001"
281417,Lightning Charging Cable,1,14.95,20/01/04 19:05,"292 Forest St, Austin, TX 73301"
281418,ThinkPad Laptop,1,999.99,20/01/08 09:02,"67 7th St, Seattle, WA 98101"
281419,Apple Airpods Headphones,1,150,20/01/25 19:50,"813 7th St, San Francisco, CA 94016"
281420,USB-C Charging Cable,2,11.95,20/01/29 00:21,"355 13th St, Dallas, TX 75001"
281421,USB-C Charging Cable,1,11.95,20/01/16 10:05,"614 6th St, Boston, MA 02215"
281422,AA Batteries (4-pack),2,3.84,20/01/12 19:46,"308 Lakeview St, San Francisco, CA 94016"
281423,34in Ultrawide Monitor,1,379.99,20/01/26 14:56,"413 Willow St, Dallas, TX 75001"
281424,AA Batteries (4-pack),1,3.84,20/01/14 12:28,"951 Johnson St, Los Angeles, CA 90001"
281425,AAA Batteries (4-pack),1,2.99,20/01/15 00:18,"440 Forest St, San Francisco, CA 94016"
281426,Lightning Charging Cable,1,14.95,20/01/25 19:31,"580 12th St, Seattle, WA 98101"
281427,AAA Batteries (4-pack),3,2.99,20/01/10 16:15,"108 1st St, Atlanta, GA 30301"
281428,USB-C Charging Cable,1,11.95,20/01/07 20:04,"198 River St, Dallas, TX 75001"
281429,Lightning Charging Cable,1,14.95,20/01/02 16:30,"83 1st St, Atlanta, GA 30301"
281430,AA Batteries (4-pack),1,3.84,20/01/03 15:27,"206 12th St, San Francisco, CA 94016"
281431,Apple Airpods Headphones,1,150,20/01/26 20:03,"836 Forest St, San Francisco, CA 94016"
281432,Wired Headphones,1,11.99,20/01/12 07:43,"752 Adams St, New York City, NY 10001"
281433,AAA Batteries (4-pack),1,2.99,20/01/07 14:07,"660 River St, San Francisco, CA 94016"
281434,34in Ultrawide Monitor,1,379.99,20/01/08 08:46,"801 Elm St, Boston, MA 02215"
281435,IPhone,1,700,20/01/30 17:24,"408 7th St, San Francisco, CA 94016"
281435,Lightning Charging Cable,1,14.95,20/01/30 17:24,"408 7th St, San Francisco, CA 94016"
281436,Bose SoundSport Headphones,1,99.99,20/01/21 09:31,"310 Hill St, San Francisco, CA 94016"
281437,LG Washing Machine,1,600.0,20/01/20 21:03,"408 Johnson St, Dallas, TX 75001"
281438,Lightning Charging Cable,1,14.95,20/01/13 20:50,"568 1st St, Boston, MA 02215"
281439,USB-C Charging Cable,1,11.95,20/01/29 09:41,"300 7th St, Los Angeles, CA 90001"
281440,AAA Batteries (4-pack),1,2.99,20/01/12 20:41,"393 Lincoln St, Seattle, WA 98101"
281441,Macbook Pro Laptop,1,1700,20/01/24 20:44,"182 Willow St, Boston, MA 02215"
281442,Lightning Charging Cable,1,14.95,20/01/23 12:50,"952 Park St, Los Angeles, CA 90001"
281443,USB-C Charging Cable,1,11.95,20/01/22 15:03,"308 Johnson St, Seattle, WA 98101"
281444,34in Ultrawide Monitor,1,379.99,20/01/06 19:13,"502 Highland St, Atlanta, GA 30301"
281445,Bose SoundSport Headphones,1,99.99,20/01/10 19:02,"920 8th St, Los Angeles, CA 90001"
281446,27in FHD Monitor,1,149.99,20/01/30 12:07,"578 2nd St, Los Angeles, CA 90001"
281447,AA Batteries (4-pack),1,3.84,20/01/30 19:43,"389 Maple St, Portland, OR 97035"
281448,LG Dryer,1,600.0,20/01/18 21:06,"140 Lincoln St, Atlanta, GA 30301"
281449,AA Batteries (4-pack),1,3.84,20/01/14 19:03,"274 4th St, San Francisco, CA 94016"
281450,IPhone,1,700,20/01/03 01:06,"708 Hill St, New York City, NY 10001"
281451,Wired Headphones,1,11.99,20/01/03 19:44,"532 Maple St, New York City, NY 10001"
281452,27in 4K Gaming Monitor,1,389.99,20/01/07 11:26,"240 Wilson St, New York City, NY 10001"
281453,Macbook Pro Laptop,1,1700,20/01/02 20:20,"237 Highland St, Atlanta, GA 30301"
281454,IPhone,1,700,20/01/14 00:39,"403 11th St, Boston, MA 02215"
281454,Lightning Charging Cable,1,14.95,20/01/14 00:39,"403 11th St, Boston, MA 02215"
281455,Macbook Pro Laptop,1,1700,20/01/13 23:55,"581 12th St, San Francisco, CA 94016"
281456,Lightning Charging Cable,1,14.95,20/01/09 22:54,"946 Sunset St, New York City, NY 10001"
281457,Wired Headphones,1,11.99,20/01/15 12:18,"259 Walnut St, Austin, TX 73301"
281458,AA Batteries (4-pack),1,3.84,20/01/18 09:26,"394 South St, New York City, NY 10001"
281459,Wired Headphones,1,11.99,20/01/20 11:32,"390 Lakeview St, Los Angeles, CA 90001"
281460,AAA Batteries (4-pack),2,2.99,20/01/24 19:38,"581 Wilson St, San Francisco, CA 94016"
,,,,,
281461,AA Batteries (4-pack),1,3.84,20/01/24 21:44,"520 West St, San Francisco, CA 94016"
281462,Macbook Pro Laptop,1,1700,20/01/16 20:25,"167 Hickory St, Seattle, WA 98101"
281463,Lightning Charging Cable,1,14.95,20/01/09 16:43,"204 Adams St, San Francisco, CA 94016"
281464,Samsung Phone,1,600,20/01/23 04:18,"987 Adams St, San Francisco, CA 94016"
281464,USB-C Charging Cable,1,11.95,20/01/23 04:18,"987 Adams St, San Francisco, CA 94016"
281465,Wired Headphones,1,11.99,20/01/07 21:44,"509 Forest St, Los Angeles, CA 90001"
281466,Macbook Pro Laptop,1,1700,20/01/23 15:35,"308 10th St, Atlanta, GA 30301"
281467,Apple Airpods Headphones,1,150,20/01/27 19:48,"15 6th St, San Francisco, CA 94016"
281468,27in 4K Gaming Monitor,1,389.99,20/01/27 05:28,"437 Lake St, New York City, NY 10001"
281469,IPhone,1,700,20/01/09 15:46,"533 1st St, New York City, NY 10001"
281470,Flatscreen TV,1,300,20/01/15 05:13,"571 Park St, Los Angeles, CA 90001"
281471,USB-C Charging Cable,1,11.95,20/01/08 15:31,"347 8th St, Austin, TX 73301"
281472,USB-C Charging Cable,1,11.95,20/01/21 13:48,"46 Church St, San Francisco, CA 94016"
281473,Lightning Charging Cable,1,14.95,20/01/16 17:03,"335 Chestnut St, New York City, NY 10001"
281474,Wired Headphones,1,11.99,20/01/30 13:15,"873 2nd St, San Francisco, CA 94016"
281475,Samsung Phone,1,600,20/01/01 13:18,"715 Walnut St, Boston, MA 02215"
281476,Flatscreen TV,1,300,20/01/11 15:20,"287 8th St, Portland, OR 97035"
281477,34in Ultrawide Monitor,1,379.99,20/01/17 18:15,"317 Pine St, Atlanta, GA 30301"
281478,27in 4K Gaming Monitor,1,389.99,20/01/09 02:15,"180 13th St, Boston, MA 02215"
281479,AA Batteries (4-pack),1,3.84,20/01/17 18:16,"572 Adams St, New York City, NY 10001"
281480,Wired Headphones,1,11.99,20/01/19 21:00,"344 9th St, Austin, TX 73301"
281481,AAA Batteries (4-pack),1,2.99,20/01/26 06:40,"222 Cedar St, New York City, NY 10001"
281482,Lightning Charging Cable,1,14.95,20/01/05 18:50,"224 Hill St, San Francisco, CA 94016"
281483,27in FHD Monitor,1,149.99,20/01/21 09:23,"392 Washington St, San Francisco, CA 94016"
281484,AA Batteries (4-pack),1,3.84,20/01/26 02:19,"358 4th St, San Francisco, CA 94016"
281485,USB-C Charging Cable,1,11.95,20/01/12 16:25,"57 Jefferson St, Dallas, TX 75001"
281486,IPhone,1,700,20/01/19 21:53,"996 Hickory St, San Francisco, CA 94016"
281486,Wired Headphones,1,11.99,20/01/19 21:53,"996 Hickory St, San Francisco, CA 94016"
281487,USB-C Charging Cable,1,11.95,20/01/23 19:42,"847 Dogwood St, Austin, TX 73301"
281488,Lightning Charging Cable,1,14.95,20/01/04 10:10,"958 Lake St, Boston, MA 02215"
281489,AA Batteries (4-pack),1,3.84,20/01/25 00:54,"796 Lakeview St, Los Angeles, CA 90001"
281490,USB-C Charging Cable,1,11.95,20/01/09 07:28,"625 2nd St, Atlanta, GA 30301"
281491,AA Batteries (4-pack),3,3.84,20/01/20 21:12,"932 13th St, Seattle, WA 98101"
281492,IPhone,1,700,20/01/10 20:02,"990 8th St, Seattle, WA 98101"
281493,Budget Phone,1,400,20/01/23 10:27,"662 River St, Los Angeles, CA 90001"
281494,27in 4K Gaming Monitor,1,389.99,20/01/19 13:46,"343 Main St, New York City, NY 10001"
281495,Apple Airpods Headphones,1,150,20/01/25 23:32,"645 Church St, San Francisco, CA 94016"
281496,USB-C Charging Cable,2,11.95,20/01/30 13:24,"804 Jackson St, Austin, TX 73301"
281497,Lightning Charging Cable,1,14.95,20/01/06 18:55,"175 Hill St, Boston, MA 02215"
281498,AA Batteries (4-pack),1,3.84,20/01/25 15:06,"984 14th St, Los Angeles, CA 90001"
281499,ThinkPad Laptop,1,999.99,20/01/02 12:52,"663 Madison St, San Francisco, CA 94016"
281500,Wired Headphones,1,11.99,20/01/27 18:31,"887 Ridge St, New York City, NY 10001"
281501,AAA Batteries (4-pack),1,2.99,20/01/07 21:11,"442 2nd St, Los Angeles, CA 90001"
281502,Wired Headphones,1,11.99,20/01/13 21:44,"98 Washington St, San Francisco, CA 94016"
