Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
362683,Samsung Phone,1,600.0,20/07/09 18:55,"656 6th St, Boston, MA 02215"
362684,27in 4K Gaming Monitor,1,389.99,20/07/09 13:41,"283 Highland St, Boston, MA 02215"
362685,AAA Batteries (4-pack),1,2.99,20/07/17 15:42,"368 Meadow St, San Francisco, CA 94016"
362686,Wired Headphones,3,11.99,20/07/29 17:13,"712 12th St, Austin, TX 73301"
362687,AA Batteries (4-pack),1,3.84,20/07/09 00:57,"951 Wilson St, Los Angeles, CA 90001"
362688,ThinkPad Laptop,1,999.99,20/07/06 20:32,"202 6th St, New York City, NY 10001"
362689,Wired Headphones,1,11.99,20/07/25 14:58,"414 7th St, Los Angeles, CA 90001"
362690,Apple Airpods Headphones,1,150.0,20/07/01 12:45,"130 9th St, New York City, NY 10001"
362691,Lightning Charging Cable,1,14.95,20/07/11 00:25,"670 4th St, Seattle, WA 98101"
362692,Wired Headphones,1,11.99,20/07/08 20:48,"535 Hickory St, Atlanta, GA 30301"
362693,Macbook Pro Laptop,1,1700.0,20/07/24 18:49,"394 Forest St, San Francisco, CA 94016"
362694,Apple Airpods Headphones,1,150.0,20/07/24 20:14,"854 14th St, Seattle, WA 98101"
362695,Macbook Pro Laptop,1,1700.0,20/07/14 17:09,"319 West St, Los Angeles, CA 90001"
362696,AA Batteries (4-pack),1,3.84,20/07/13 21:43,"157 Center St, San Francisco, CA 94016"
362697,20in Monitor,1,109.99,20/07/03 17:21,"524 Park St, Seattle, WA 98101"
362698,Wired Headphones,1,11.99,20/07/16 13:35,"258 Forest St, San Francisco, CA 94016"
362699,Wired Headphones,1,11.99,20/07/31 06:46,"469 7th St, Seattle, WA 98101"
362700,USB-C Charging Cable,1,11.95,20/07/19 23:58,"187 Lincoln St, Atlanta, GA 30301"
362701,IPhone,1,700.0,20/07/22 16:54,"648 13th St, Seattle, WA 98101"
362701,Wired Headphones,1,11.99,20/07/22 16:54,"648 13th St, Seattle, WA 98101"
362702,Wired Headphones,1,11.99,20/07/18 23:11,"179 Maple St, San Francisco, CA 94016"
362703,AAA Batteries (4-pack),1,2.99,20/07/26 16:00,"199 Church St, New York City, NY 10001"
362704,USB-C Charging Cable,2,11.95,20/07/17 16:04,"899 Forest St, New York City, NY 10001"
362705,Wired Headphones,1,11.99,20/07/01 19:50,"522 2nd St, San Francisco, CA 94016"
362706,Wired Headphones,1,11.99,20/07/23 15:51,"890 Willow St, San Francisco, CA 94016"
362707,AA Batteries (4-pack),1,3.84,20/07/09 19:31,"350 Maple St, San Francisco, CA 94016"
362708,Apple Airpods Headphones,1,150.0,20/07/12 07:24,"755 Maple St, Boston, MA 02215"
362709,IPhone,1,700.0,20/07/04 21:05,"779 West St, Los Angeles, CA 90001"
362710,Bose SoundSport Headphones,1,99.99,20/07/03 19:24,"165 13th St, Boston, MA 02215"
362711,20in Monitor,1,109.99,20/07/14 20:33,"399 Center St, Atlanta, GA 30301"
362712,34in Ultrawide Monitor,1,379.99,20/07/05 19:42,"376 Hickory St, Seattle, WA 98101"
362713,Wired Headphones,1,11.99,20/07/03 21:32,"716 Elm St, San Francisco, CA 94016"
362714,USB-C Charging Cable,1,11.95,20/07/29 20:02,"265 Maple St, Atlanta, GA 30301"
362715,Wired Headphones,1,11.99,20/07/26 07:41,"942 Jefferson St, Seattle, WA 98101"
362716,IPhone,1,700.0,20/07/22 12:27,"811 South St, Dallas, TX 75001"
362717,AAA Batteries (4-pack),1,2.99,20/07/13 23:05,"542 Washington St, New York City, NY 10001"
362718,Lightning Charging Cable,1,14.95,20/07/12 21:46,"727 Lake St, Austin, TX 73301"
362719,Lightning Charging Cable,1,14.95,20/07/14 19:58,"990 Washington St, Atlanta, GA 30301"
362720,27in FHD Monitor,1,149.99,20/07/06 16:19,"834 Elm St, San Francisco, CA 94016"
362721,AA Batteries (4-pack),2,3.84,20/07/20 18:25,"995 Lakeview St, San Francisco, CA 94016"
362722,AA Batteries (4-pack),4,3.84,20/07/19 00:23,"864 9th St, Boston, MA 02215"
362723,20in Monitor,1,109.99,20/07/31 10:46,"973 Jefferson St, Los Angeles, CA 90001"
362724,AA Batteries (4-pack),1,3.84,20/07/24 18:02,"937 13th St, San Francisco, CA 94016"
362725,Apple Airpods Headphones,1,150.0,20/07/09 17:41,"765 West St, New York City, NY 10001"
362726,Apple Airpods Headphones,1,150.0,20/07/31 16:26,"362 Spruce St, New York City, NY 10001"
362727,Samsung Phone,1,600.0,20/07/01 20:21,"514 14th St, Atlanta, GA 30301"
362728,AA Batteries (4-pack),2,3.84,20/07/16 16:37,"842 7th St, San Francisco, CA 94016"
362729,AAA Batteries (4-pack),3,2.99,20/07/23 23:32,"676 Meadow St, Seattle, WA 98101"
362730,Lightning Charging Cable,2,14.95,20/07/04 17:47,"286 13th St, Los Angeles, CA 90001"
362731,USB-C Charging Cable,1,11.95,20/07/02 15:26,"884 Jefferson St, San Francisco, CA 94016"
362732,USB-C Charging Cable,1,11.95,20/07/21 17:28,"35 2nd St, Los Angeles, CA 90001"
362733,Apple Airpods Headphones,1,150.0,20/07/08 16:20,"693 Johnson St, Los Angeles, CA 90001"
362734,Samsung Phone,1,600.0,20/07/06 13:16,"632 South St, Boston, MA 02215"
362735,AA Batteries (4-pack),1,3.84,20/07/16 19:26,"1 9th St, Boston, MA 02215"
362736,ThinkPad Laptop,1,999.99,20/07/30 22:07,"75 2nd St, New York City, NY 10001"
362737,Apple Airpods Headphones,1,150.0,20/07/12 11:01,"96 4th St, Boston, MA 02215"
362738,AAA Batteries (4-pack),3,2.99,20/07/10 05:05,"533 Washington St, San Francisco, CA 94016"
362739,AAA Batteries (4-pack),2,2.99,20/07/29 13:23,"694 Forest St, San Francisco, CA 94016"
362740,USB-C Charging Cable,1,11.95,20/07/31 21:58,"592 Center St, Atlanta, GA 30301"
362741,USB-C Charging Cable,1,11.95,20/07/26 02:47,"683 Church St, Boston, MA 02215"
362742,27in FHD Monitor,1,149.99,20/07/28 20:55,"977 South St, Atlanta, GA 30301"
362743,AA Batteries (4-pack),2,3.84,20/07/25 22:51,"210 Park St, San Francisco, CA 94016"
362744,Apple Airpods Headphones,1,150.0,20/07/10 21:05,"203 Main St, New York City, NY 10001"
362745,IPhone,1,700.0,20/07/08 11:13,"467 2nd St, Dallas, TX 75001"
362746,AAA Batteries (4-pack),2,2.99,20/07/02 16:09,"279 Maple St, San Francisco, CA 94016"
362747,Wired Headphones,1,11.99,20/07/02 22:21,"487 4th St, Seattle, WA 98101"
362748,USB-C Charging Cable,1,11.95,20/07/03 21:52,"563 9th St, Boston, MA 02215"
362749,AA Batteries (4-pack),1,3.84,20/07/04 18:26,"659 14th St, New York City, NY 10001"
362750,AAA Batteries (4-pack),1,2.99,20/07/06 18:56,"281 2nd St, Boston, MA 02215"
362751,Apple Airpods Headphones,1,150.0,20/07/24 18:11,"584 Lincoln St, San Francisco, CA 94016"
362752,Bose SoundSport Headphones,1,99.99,20/07/02 20:06,"349 13th St, Dallas, TX 75001"
362753,Flatscreen TV,1,300.0,20/07/15 06:04,"407 Pine St, Atlanta, GA 30301"
362754,Flatscreen TV,1,300.0,20/07/10 15:22,"771 Main St, Boston, MA 02215"
362755,Flatscreen TV,1,300.0,20/07/10 19:47,"717 South St, Los Angeles, CA 90001"
362756,27in FHD Monitor,1,149.99,20/07/04 21:06,"127 Center St, Dallas, TX 75001"
362757,Lightning Charging Cable,1,14.95,20/07/16 21:19,"772 North St, Los Angeles, CA 90001"
362758,AAA Batteries (4-pack),3,2.99,20/07/31 18:12,"667 10th St, Atlanta, GA 30301"
362759,Apple Airpods Headphones,1,150.0,20/07/25 08:57,"540 8th St, San Francisco, CA 94016"
362760,Macbook Pro Laptop,1,1700.0,20/07/30 18:38,"148 Lake St, Los Angeles, CA 90001"
362761,ThinkPad Laptop,1,999.99,20/07/04 21:44,"942 Walnut St, Seattle, WA 98101"
362762,USB-C Charging Cable,1,11.95,20/07/05 13:45,"998 Madison St, New York City, NY 10001"
362763,27in FHD Monitor,1,149.99,20/07/05 09:50,"410 1st St, Atlanta, GA 30301"
362764,27in FHD Monitor,1,149.99,20/07/31 21:11,"341 North St, Boston, MA 02215"
362765,27in FHD Monitor,1,149.99,20/07/24 02:17,"785 Wilson St, New York City, NY 10001"
362766,Samsung Phone,1,600.0,20/07/20 12:38,"544 Lakeview St, Seattle, WA 98101"
362767,Bose SoundSport Headphones,1,99.99,20/07/25 16:24,"537 Cedar St, Los Angeles, CA 90001"
362768,Wired Headphones,1,11.99,20/07/02 12:04,"766 South St, Atlanta, GA 30301"
362769,IPhone,2,700.0,20/07/03 15:58,"568 Center St, Boston, MA 02215"
362770,Lightning Charging Cable,1,14.95,20/07/11 18:50,"526 Madison St, San Francisco, CA 94016"
362771,27in FHD Monitor,1,149.99,20/07/26 08:57,"782 Hickory St, Dallas, TX 75001"
362772,Lightning Charging Cable,1,14.95,20/07/04 20:19,"202 1st St, Atlanta, GA 30301"
362773,Wired Headphones,1,11.99,20/07/22 16:24,"440 River St, Los Angeles, CA 90001"
362774,ThinkPad Laptop,1,999.99,20/07/21 20:37,"290 Highland St, Atlanta, GA 30301"
362775,Wired Headphones,1,11.99,20/07/12 12:15,"677 Jackson St, Portland, OR 97035"
362776,AAA Batteries (4-pack),3,2.99,20/07/25 10:27,"323 Center St, Dallas, TX 75001"
362777,Wired Headphones,1,11.99,20/07/12 10:50,"712 Madison St, Los Angeles, CA 90001"
362778,Apple Airpods Headphones,1,150.0,20/07/27 12:55,"766 Adams St, Boston, MA 02215"
362779,AAA Batteries (4-pack),1,2.99,20/07/04 22:44,"154 Sunset St, Los Angeles, CA 90001"
362780,Wired Headphones,1,11.99,20/07/07 23:53,"638 Adams St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
362781,AA Batteries (4-pack),1,3.84,20/07/24 12:51,"76 Johnson St, Los Angeles, CA 90001"
362782,27in 4K Gaming Monitor,1,389.99,20/07/08 21:12,"493 Sunset St, San Francisco, CA 94016"
362783,Lightning Charging Cable,1,14.95,20/07/20 09:03,"873 8th St, Los Angeles, CA 90001"
362784,AA Batteries (4-pack),1,3.84,20/07/25 01:32,"27 Ridge St, Boston, MA 02215"
362785,Lightning Charging Cable,1,14.95,20/07/04 18:46,"89 Park St, Los Angeles, CA 90001"
362786,34in Ultrawide Monitor,1,379.99,20/07/07 12:26,"674 Forest St, New York City, NY 10001"
362787,Wired Headphones,1,11.99,20/07/10 18:25,"174 Cherry St, Seattle, WA 98101"
362788,IPhone,1,700,20/07/29 08:39,"666 West St, Dallas, TX 75001"
362789,IPhone,1,700,20/07/10 23:49,"753 2nd St, Los Angeles, CA 90001"
362790,AA Batteries (4-pack),1,3.84,20/07/20 14:02,"298 Highland St, San Francisco, CA 94016"
362791,Apple Airpods Headphones,1,150,20/07/12 09:54,"999 Hickory St, Seattle, WA 98101"
362792,Bose SoundSport Headphones,1,99.99,20/07/12 20:39,"560 Cherry St, Austin, TX 73301"
362793,AAA Batteries (4-pack),1,2.99,20/07/23 17:19,"853 Lakeview St, Portland, OR 97035"
362794,Lightning Charging Cable,1,14.95,20/07/12 07:00,"428 Sunset St, Los Angeles, CA 90001"
362795,Lightning Charging Cable,1,14.95,20/07/12 00:15,"821 Lakeview St, Atlanta, GA 30301"
362796,Lightning Charging Cable,1,14.95,20/07/07 23:29,"133 Sunset St, Los Angeles, CA 90001"
362797,AAA Batteries (4-pack),1,2.99,20/07/29 23:59,"598 10th St, New York City, NY 10001"
362798,USB-C Charging Cable,1,11.95,20/07/05 17:11,"308 South St, San Francisco, CA 94016"
362799,34in Ultrawide Monitor,1,379.99,20/07/26 21:27,"271 9th St, Los Angeles, CA 90001"
362800,USB-C Charging Cable,1,11.95,20/07/24 20:51,"608 Adams St, Boston, MA 02215"
362801,Lightning Charging Cable,1,14.95,20/07/14 11:16,"777 Walnut St, San Francisco, CA 94016"
362802,AA Batteries (4-pack),1,3.84,20/07/25 21:14,"935 Hickory St, New York City, NY 10001"
362803,Bose SoundSport Headphones,1,99.99,20/07/08 15:31,"904 Dogwood St, Boston, MA 02215"
362804,27in FHD Monitor,1,149.99,20/07/12 19:40,"488 Pine St, San Francisco, CA 94016"
362805,Bose SoundSport Headphones,1,99.99,20/07/27 10:09,"409 8th St, Boston, MA 02215"
362806,27in FHD Monitor,1,149.99,20/07/15 13:17,"659 Meadow St, Los Angeles, CA 90001"
362807,Lightning Charging Cable,2,14.95,20/07/19 08:57,"682 South St, Los Angeles, CA 90001"
362808,Macbook Pro Laptop,1,1700,20/07/21 15:48,"142 Walnut St, Austin, TX 73301"
362809,IPhone,1,700,20/07/24 08:49,"761 Church St, Dallas, TX 75001"
362809,Lightning Charging Cable,1,14.95,20/07/24 08:49,"761 Church St, Dallas, TX 75001"
362810,Samsung Phone,1,600,20/07/15 14:52,"14 Wilson St, Seattle, WA 98101"
362811,Samsung Phone,1,600,20/07/03 08:36,"257 Washington St, Dallas, TX 75001"
362812,AAA Batteries (4-pack),1,2.99,20/07/16 00:53,"53 Dogwood St, San Francisco, CA 94016"
362813,AA Batteries (4-pack),1,3.84,20/07/16 16:32,"966 South St, San Francisco, CA 94016"
362814,Apple Airpods Headphones,1,150,20/07/09 09:50,"132 4th St, New York City, NY 10001"
362815,AA Batteries (4-pack),1,3.84,20/07/19 00:26,"797 Pine St, Atlanta, GA 30301"
362816,Flatscreen TV,1,300,20/07/20 12:42,"112 North St, San Francisco, CA 94016"
362817,AAA Batteries (4-pack),2,2.99,20/07/28 21:31,"924 Willow St, San Francisco, CA 94016"
362818,Lightning Charging Cable,1,14.95,20/07/19 11:30,"484 North St, New York City, NY 10001"
362819,Lightning Charging Cable,1,14.95,20/07/05 11:08,"114 West St, San Francisco, CA 94016"
362820,Wired Headphones,2,11.99,20/07/17 12:23,"34 West St, New York City, NY 10001"
362821,AAA Batteries (4-pack),1,2.99,20/07/05 18:33,"64 Johnson St, Dallas, TX 75001"
362822,USB-C Charging Cable,1,11.95,20/07/20 11:37,"93 Lincoln St, Portland, OR 97035"
362823,Wired Headphones,1,11.99,20/07/16 05:16,"173 Elm St, Los Angeles, CA 90001"
362824,Bose SoundSport Headphones,1,99.99,20/07/28 18:59,"97 West St, New York City, NY 10001"
362825,IPhone,1,700,20/07/04 13:50,"437 North St, Los Angeles, CA 90001"
362826,Lightning Charging Cable,1,14.95,20/07/14 19:03,"830 River St, Los Angeles, CA 90001"
362827,AAA Batteries (4-pack),4,2.99,20/07/29 20:59,"596 Jackson St, Dallas, TX 75001"
362828,Macbook Pro Laptop,1,1700,20/07/31 19:57,"614 5th St, Portland, OR 97035"
362829,Wired Headphones,1,11.99,20/07/20 21:09,"520 South St, Atlanta, GA 30301"
362830,Lightning Charging Cable,1,14.95,20/07/29 16:49,"23 South St, Boston, MA 02215"
362831,27in FHD Monitor,1,149.99,20/07/18 06:10,"467 West St, San Francisco, CA 94016"
362832,AA Batteries (4-pack),1,3.84,20/07/07 16:09,"404 Church St, Dallas, TX 75001"
362833,AAA Batteries (4-pack),2,2.99,20/07/08 20:43,"336 7th St, Dallas, TX 75001"
362834,AA Batteries (4-pack),2,3.84,20/07/02 08:49,"378 Willow St, San Francisco, CA 94016"
362835,Lightning Charging Cable,1,14.95,20/07/27 14:51,"831 Center St, Boston, MA 02215"
362836,AA Batteries (4-pack),2,3.84,20/07/31 08:14,"52 13th St, San Francisco, CA 94016"
362837,USB-C Charging Cable,2,11.95,20/07/12 20:53,"994 10th St, Seattle, WA 98101"
362838,Wired Headphones,1,11.99,20/07/27 15:42,"845 5th St, Seattle, WA 98101"
362839,AAA Batteries (4-pack),2,2.99,20/07/06 09:58,"934 Meadow St, Seattle, WA 98101"
362840,AAA Batteries (4-pack),1,2.99,20/07/15 21:31,"867 Lincoln St, San Francisco, CA 94016"
362841,Lightning Charging Cable,1,14.95,20/07/15 19:13,"640 Cedar St, Boston, MA 02215"
362842,AAA Batteries (4-pack),4,2.99,20/07/15 11:24,"145 14th St, Atlanta, GA 30301"
362843,Flatscreen TV,1,300,20/07/17 22:19,"248 5th St, Austin, TX 73301"
362844,AA Batteries (4-pack),1,3.84,20/07/08 18:15,"600 14th St, San Francisco, CA 94016"
362845,27in 4K Gaming Monitor,1,389.99,20/07/22 18:44,"205 Lake St, Atlanta, GA 30301"
362846,Apple Airpods Headphones,1,150,20/07/28 19:18,"732 Willow St, New York City, NY 10001"
362847,USB-C Charging Cable,1,11.95,20/07/09 20:12,"778 Hickory St, Atlanta, GA 30301"
362848,Flatscreen TV,1,300,20/07/14 14:01,"466 Madison St, San Francisco, CA 94016"
362849,Bose SoundSport Headphones,1,99.99,20/07/15 13:36,"418 2nd St, Portland, OR 97035"
362850,ThinkPad Laptop,1,999.99,20/07/15 08:11,"557 2nd St, Los Angeles, CA 90001"
362851,Lightning Charging Cable,1,14.95,20/07/24 13:51,"927 Forest St, New York City, NY 10001"
362852,USB-C Charging Cable,1,11.95,20/07/18 03:01,"555 Lakeview St, Los Angeles, CA 90001"
362853,ThinkPad Laptop,1,999.99,20/07/04 12:58,"991 Jackson St, Los Angeles, CA 90001"
362854,Bose SoundSport Headphones,1,99.99,20/07/28 19:22,"835 Church St, Atlanta, GA 30301"
362855,Apple Airpods Headphones,1,150,20/07/25 17:34,"584 Adams St, Atlanta, GA 30301"
362856,Samsung Phone,1,600,20/07/16 10:16,"722 Wilson St, San Francisco, CA 94016"
362856,USB-C Charging Cable,1,11.95,20/07/16 10:16,"722 Wilson St, San Francisco, CA 94016"
362857,Apple Airpods Headphones,1,150,20/07/02 05:40,"58 5th St, Dallas, TX 75001"
362858,27in FHD Monitor,1,149.99,20/07/29 11:01,"295 7th St, Boston, MA 02215"
362859,AAA Batteries (4-pack),1,2.99,20/07/22 18:02,"655 Sunset St, New York City, NY 10001"
362860,AAA Batteries (4-pack),1,2.99,20/07/12 20:00,"43 Maple St, Dallas, TX 75001"
362861,Bose SoundSport Headphones,1,99.99,20/07/15 18:34,"859 Cedar St, Dallas, TX 75001"
362862,AAA Batteries (4-pack),1,2.99,20/07/26 18:36,"198 9th St, Seattle, WA 98101"
362863,AAA Batteries (4-pack),2,2.99,20/07/23 16:47,"638 Pine St, Boston, MA 02215"
362864,AAA Batteries (4-pack),1,2.99,20/07/25 02:12,"15 North St, Boston, MA 02215"
362865,Apple Airpods Headphones,1,150,20/07/21 21:25,"33 Wilson St, Atlanta, GA 30301"
362866,Bose SoundSport Headphones,1,99.99,20/07/23 01:34,"935 South St, San Francisco, CA 94016"
362867,27in FHD Monitor,1,149.99,20/07/23 13:07,"268 Chestnut St, San Francisco, CA 94016"
362868,Apple Airpods Headphones,1,150,20/07/19 13:36,"850 Adams St, Boston, MA 02215"
362869,AA Batteries (4-pack),1,3.84,20/07/26 13:32,"800 Cedar St, Los Angeles, CA 90001"
362870,IPhone,1,700,20/07/29 22:23,"450 Park St, Boston, MA 02215"
362871,Apple Airpods Headphones,1,150,20/07/17 18:31,"319 Highland St, New York City, NY 10001"
362872,Lightning Charging Cable,1,14.95,20/07/19 01:27,"268 7th St, New York City, NY 10001"
362873,Apple Airpods Headphones,1,150,20/07/24 20:01,"637 Spruce St, Atlanta, GA 30301"
362874,27in 4K Gaming Monitor,1,389.99,20/07/13 18:26,"229 Dogwood St, Portland, ME 04101"
362875,Apple Airpods Headphones,1,150,20/07/11 18:04,"530 13th St, Austin, TX 73301"
362876,Flatscreen TV,1,300,20/07/19 13:11,"815 2nd St, San Francisco, CA 94016"
362877,Bose SoundSport Headphones,1,99.99,20/07/24 09:35,"793 Maple St, San Francisco, CA 94016"
362878,Bose SoundSport Headphones,1,99.99,20/07/30 01:29,"694 Sunset St, Portland, OR 97035"
362879,IPhone,1,700,20/07/02 20:58,"681 Sunset St, Los Angeles, CA 90001"
362880,Lightning Charging Cable,1,14.95,20/07/08 22:08,"936 Chestnut St, Dallas, TX 75001"
362881,Wired Headphones,1,11.99,20/07/11 18:01,"936 Ridge St, Seattle, WA 98101"
362882,27in FHD Monitor,1,149.99,20/07/10 21:30,"616 13th St, Boston, MA 02215"
362883,Flatscreen TV,1,300,20/07/14 19:16,"467 Sunset St, Los Angeles, CA 90001"
362884,AA Batteries (4-pack),1,3.84,20/07/08 17:52,"484 Lincoln St, Atlanta, GA 30301"
362885,AAA Batteries (4-pack),2,2.99,20/07/21 18:15,"971 Spruce St, New York City, NY 10001"
362886,Wired Headphones,1,11.99,20/07/23 18:41,"211 Cedar St, San Francisco, CA 94016"
362887,20in Monitor,1,109.99,20/07/06 19:04,"29 Center St, Los Angeles, CA 90001"
362888,USB-C Charging Cable,1,11.95,20/07/08 15:41,"248 Dogwood St, Portland, OR 97035"
362889,AA Batteries (4-pack),1,3.84,20/07/12 18:01,"268 North St, Austin, TX 73301"
362890,20in Monitor,1,109.99,20/07/31 06:57,"647 Hickory St, New York City, NY 10001"
362891,USB-C Charging Cable,1,11.95,20/07/05 22:02,"631 12th St, Seattle, WA 98101"
362892,Samsung Phone,1,600,20/07/25 08:09,"53 Maple St, New York City, NY 10001"
362893,AA Batteries (4-pack),1,3.84,20/07/28 23:07,"499 Meadow St, San Francisco, CA 94016"
362894,AAA Batteries (4-pack),1,2.99,20/07/23 13:46,"953 12th St, New York City, NY 10001"
362895,27in 4K Gaming Monitor,1,389.99,20/07/02 23:28,"781 13th St, San Francisco, CA 94016"
362896,AA Batteries (4-pack),3,3.84,20/07/04 19:16,"879 Maple St, New York City, NY 10001"
362897,AAA Batteries (4-pack),2,2.99,20/07/18 07:57,"107 Hill St, Portland, OR 97035"
362898,Wired Headphones,1,11.99,20/07/09 12:04,"650 Walnut St, New York City, NY 10001"
362899,AA Batteries (4-pack),1,3.84,20/07/19 21:17,"610 Walnut St, Atlanta, GA 30301"
362900,Wired Headphones,1,11.99,20/07/09 15:37,"510 2nd St, Seattle, WA 98101"
362901,Budget Phone,1,400,20/07/17 02:20,"306 6th St, New York City, NY 10001"
362902,AA Batteries (4-pack),1,3.84,20/07/31 14:06,"786 North St, San Francisco, CA 94016"
362903,20in Monitor,1,109.99,20/07/21 14:14,"535 Washington St, Los Angeles, CA 90001"
362904,AA Batteries (4-pack),1,3.84,20/07/04 14:19,"78 10th St, Los Angeles, CA 90001"
362905,Apple Airpods Headphones,1,150,20/07/18 19:11,"808 Madison St, New York City, NY 10001"
362906,Wired Headphones,1,11.99,20/07/25 22:10,"271 Adams St, Seattle, WA 98101"
362907,27in FHD Monitor,1,149.99,20/07/26 17:38,"926 Jefferson St, Los Angeles, CA 90001"
362908,AAA Batteries (4-pack),1,2.99,20/07/17 11:13,"391 8th St, Dallas, TX 75001"
362909,34in Ultrawide Monitor,1,379.99,20/07/18 12:32,"949 Sunset St, San Francisco, CA 94016"
362910,Bose SoundSport Headphones,1,99.99,20/07/18 06:41,"409 Hickory St, San Francisco, CA 94016"
362911,Wired Headphones,1,11.99,20/07/09 15:56,"682 Center St, Los Angeles, CA 90001"
362912,AA Batteries (4-pack),2,3.84,20/07/14 21:04,"291 10th St, Atlanta, GA 30301"
362913,27in FHD Monitor,1,149.99,20/07/14 13:27,"286 2nd St, Boston, MA 02215"
362914,34in Ultrawide Monitor,1,379.99,20/07/22 23:02,"634 South St, Austin, TX 73301"
362915,Lightning Charging Cable,1,14.95,20/07/18 21:49,"103 Johnson St, San Francisco, CA 94016"
362916,LG Dryer,1,600.0,20/07/03 23:16,"689 Walnut St, New York City, NY 10001"
362917,USB-C Charging Cable,1,11.95,20/07/27 13:57,"177 Jackson St, San Francisco, CA 94016"
362918,Flatscreen TV,1,300,20/07/24 11:02,"617 8th St, New York City, NY 10001"
362919,Lightning Charging Cable,1,14.95,20/07/08 16:49,"889 12th St, Portland, OR 97035"
362920,20in Monitor,1,109.99,20/07/31 21:36,"724 6th St, San Francisco, CA 94016"
362921,AAA Batteries (4-pack),1,2.99,20/07/10 10:14,"467 8th St, Atlanta, GA 30301"
362922,Bose SoundSport Headphones,1,99.99,20/07/05 19:01,"305 Park St, Atlanta, GA 30301"
362923,Macbook Pro Laptop,1,1700,20/07/30 15:36,"15 13th St, Los Angeles, CA 90001"
362924,ThinkPad Laptop,1,999.99,20/07/19 17:19,"236 Sunset St, Atlanta, GA 30301"
362925,USB-C Charging Cable,1,11.95,20/07/24 21:28,"591 Jackson St, New York City, NY 10001"
362926,AA Batteries (4-pack),1,3.84,20/07/08 07:55,"892 Willow St, Boston, MA 02215"
362927,AAA Batteries (4-pack),1,2.99,20/07/13 14:19,"769 Lake St, San Francisco, CA 94016"
362928,20in Monitor,1,109.99,20/07/08 23:03,"115 Ridge St, San Francisco, CA 94016"
362929,IPhone,1,700,20/07/24 19:34,"364 Sunset St, Los Angeles, CA 90001"
362930,USB-C Charging Cable,2,11.95,20/07/23 12:47,"583 1st St, Austin, TX 73301"
362931,27in 4K Gaming Monitor,1,389.99,20/07/11 15:30,"180 Meadow St, Atlanta, GA 30301"
362932,34in Ultrawide Monitor,1,379.99,20/07/24 19:28,"635 Highland St, Atlanta, GA 30301"
362933,Apple Airpods Headphones,1,150,20/07/10 08:45,"110 5th St, Seattle, WA 98101"
362934,Apple Airpods Headphones,1,150,20/07/22 21:09,"317 Park St, San Francisco, CA 94016"
362935,Bose SoundSport Headphones,1,99.99,20/07/17 14:16,"337 Madison St, New York City, NY 10001"
362936,Wired Headphones,1,11.99,20/07/03 17:12,"901 Center St, New York City, NY 10001"
362937,Bose SoundSport Headphones,1,99.99,20/07/19 11:18,"817 7th St, Portland, OR 97035"
362938,Samsung Phone,1,600,20/07/22 19:19,"377 Meadow St, New York City, NY 10001"
362939,Wired Headphones,1,11.99,20/07/20 11:53,"731 North St, San Francisco, CA 94016"
